Item Description,Quantity,Unit,Unit Price,Extension
ASPHALT CONCRETE TY. SM-12.5A,229,TON,136,31144
ASPHALT CONCRETE TY. SM-12.5A,229,TON,130.93,29982.97
ASPHALT CONCRETE TY. SM-12.5A,229,TON,156.04,35733.16
ASPHALT CONCRETE TY. IM-19.0A,239,TON,122,29158
ASPHALT CONCRETE TY. IM-19.0A,239,TON,116.92,27943.88
ASPHALT CONCRETE TY. IM-19.0A,239,TON,140.12,33488.68
ASPHALT CONCRETE TY. BM-25.0A,718,TON,105.5,75749
ASPHALT CONCRETE TY. BM-25.0A,718,TON,100.45,72123.1
ASPHALT CONCRETE TY. BM-25.0A,718,TON,114.32,82081.76
ASPHALT CONCRETE TY. SM-12.5A,822,TON,160.39,131840.58
ASPHALT CONCRETE TY. SM-12.5A,822,TON,140,115080
ASPHALT CONCRETE TY. IM-19.0A,872,TON,119,103768
ASPHALT CONCRETE TY. IM-19.0A,872,TON,114.8,100105.6
ASPHALT CONCRETE TY. IM-19.0A,872,TON,146.36,127625.92
ASPHALT CONCRETE TY. IM-19.0A,872,TON,130,113360
ASPHALT CONCRETE TY. BM-25.0A,1114,TON,105.75,117805.5
ASPHALT CONCRETE TY. BM-25.0A,1114,TON,101.75,113349.5
ASPHALT CONCRETE TY. BM-25.0A,1114,TON,129.99,144808.86
ASPHALT CONCRETE TY. BM-25.0A,1114,TON,110,122540
ASPHALT CONCRETE TY. SM-9.5D,180,TON,150,27000
ASPHALT CONCRETE TY. SM-9.5D,180,TON,152,27360
ASPHALT CONCRETE TY. SM-9.5D,180,TON,225,40500
ASPHALT CONCRETE TY. SM-9.5D,180,TON,120,21600
ASPHALT CONCRETE TY. BM-25.0A,165,TON,150,24750
ASPHALT CONCRETE TY. BM-25.0A,165,TON,150,24750
ASPHALT CONCRETE TY. BM-25.0A,165,TON,185,30525
ASPHALT CONCRETE TY. BM-25.0A,165,TON,100,16500
ASPHALT CONCRETE TY. SM-9.5A,803,TON,144.1,115712.3
ASPHALT CONCRETE TY. SM-9.5A,803,TON,139.1,111697.3
ASPHALT CONCRETE TY. SM-9.5A,803,TON,140.72,112998.16
ASPHALT CONCRETE TY. SM-9.5A,803,TON,147,118041
ASPHALT CONCRETE TY. SM-9.5A,803,TON,151.5,121654.5
ASPHALT CONCRETE TY. SM-9.5A,803,TON,150,120450
ASPHALT CONCRETE TY. BM-25.0A,625,TON,161.7,101062.5
ASPHALT CONCRETE TY. BM-25.0A,625,TON,155.57,97231.25
ASPHALT CONCRETE TY. BM-25.0A,625,TON,157.38,98362.5
ASPHALT CONCRETE TY. BM-25.0A,625,TON,165.5,103437.5
ASPHALT CONCRETE TY. BM-25.0A,625,TON,170,106250
ASPHALT CONCRETE TY. BM-25.0A,625,TON,160,100000
ASPHALT CONCRETE TY. IM-19.0A,4621,TON,68,314228
ASPHALT CONCRETE TY. IM-19.0A,4621,TON,68,314228
ASPHALT CONCRETE TY. IM-19.0A,4621,TON,65.65,303368.65
ASPHALT CONCRETE TY. IM-19.0A,4621,TON,68,314228
ASPHALT CONCRETE TY. IM-19.0A,4621,TON,69,318849
ASPHALT CONCRETE TY. IM-19.0A,4621,TON,72,332712
ASPHALT CONCRETE TY. IM-19.0A,4621,TON,79,365059
ASPHALT CONCRETE TY. IM-19.0A,4621,TON,76.94,355539.74
ASPHALT CONCRETE TY. SM-9.5A,3872,TON,78,302016
ASPHALT CONCRETE TY. SM-9.5A,3872,TON,74,286528
ASPHALT CONCRETE TY. SM-9.5A,3872,TON,72.3,279945.6
ASPHALT CONCRETE TY. SM-9.5A,3872,TON,75,290400
ASPHALT CONCRETE TY. SM-9.5A,3872,TON,76,294272
ASPHALT CONCRETE TY. SM-9.5A,3872,TON,77,298144
ASPHALT CONCRETE TY. SM-9.5A,3872,TON,85.5,331056
ASPHALT CONCRETE TY. SM-9.5A,3872,TON,84.75,328152
ASPHALT CONCRETE TY. BM-25.0A,7582,TON,56,424592
ASPHALT CONCRETE TY. BM-25.0A,7582,TON,62,470084
ASPHALT CONCRETE TY. BM-25.0A,7582,TON,60.5,458711
ASPHALT CONCRETE TY. BM-25.0A,7582,TON,63.5,481457
ASPHALT CONCRETE TY. BM-25.0A,7582,TON,63.75,483352.5
ASPHALT CONCRETE TY. BM-25.0A,7582,TON,67,507994
ASPHALT CONCRETE TY. BM-25.0A,7582,TON,73.5,557277
ASPHALT CONCRETE TY. BM-25.0A,7582,TON,70.92,537715.44
ASPHALT CONCRETE TY. SM-9.5A,722,TON,98,70756
ASPHALT CONCRETE TY. SM-9.5A,722,TON,96.6,69745.2
ASPHALT CONCRETE TY. SM-9.5A,722,TON,105,75810
ASPHALT CONCRETE TY. BM-25.0A,263,TON,98,25774
ASPHALT CONCRETE TY. BM-25.0A,263,TON,104.5,27483.5
ASPHALT CONCRETE TY. BM-25.0A,263,TON,95,24985
ASPHALT CONCRETE TY. SM-9.5D,150,TON,200,30000
ASPHALT CONCRETE TY. SM-9.5D,150,TON,203.92,30588
ASPHALT CONCRETE TY. SM-9.5D,150,TON,300,45000
ASPHALT CONCRETE TY. BM-25.0A,128,TON,185,23680
ASPHALT CONCRETE TY. BM-25.0A,128,TON,183.53,23491.84
ASPHALT CONCRETE TY. BM-25.0A,128,TON,300,38400
ASPHALT CONCRETE TY. SM-12.5A,370,TON,130.54,48299.8
ASPHALT CONCRETE TY. SM-12.5A,370,TON,136.75,50597.5
ASPHALT CONCRETE TY. SM-12.5A,370,TON,130.54,48299.8
ASPHALT CONCRETE TY. SM-12.5A,370,TON,130,48100
ASPHALT CONCRETE TY. SM-12.5A,370,TON,140,51800
ASPHALT CONCRETE TY. SM-12.5A,370,TON,138,51060
ASPHALT CONCRETE TY. SM-12.5A,370,TON,132,48840
ASPHALT CONCRETE TY. SM-12.5A,370,TON,136,50320
ASPHALT CONCRETE TY. SM-12.5A,370,TON,131.93,48814.1
ASPHALT CONCRETE TY. IM-19.0A,314,TON,122.98,38615.72
ASPHALT CONCRETE TY. IM-19.0A,314,TON,128.83,40452.62
ASPHALT CONCRETE TY. IM-19.0A,314,TON,122.98,38615.72
ASPHALT CONCRETE TY. IM-19.0A,314,TON,123,38622
ASPHALT CONCRETE TY. IM-19.0A,314,TON,130,40820
ASPHALT CONCRETE TY. IM-19.0A,314,TON,130,40820
ASPHALT CONCRETE TY. IM-19.0A,314,TON,125,39250
ASPHALT CONCRETE TY. IM-19.0A,314,TON,129,40506
ASPHALT CONCRETE TY. IM-19.0A,314,TON,124.29,39027.06
ASPHALT CONCRETE TY. BM-25.0A,683,TON,115.53,78906.99
ASPHALT CONCRETE TY. BM-25.0A,683,TON,121.03,82663.49
ASPHALT CONCRETE TY. BM-25.0A,683,TON,115.53,78906.99
ASPHALT CONCRETE TY. BM-25.0A,683,TON,115,78545
ASPHALT CONCRETE TY. BM-25.0A,683,TON,130,88790
ASPHALT CONCRETE TY. BM-25.0A,683,TON,122,83326
ASPHALT CONCRETE TY. BM-25.0A,683,TON,117,79911
ASPHALT CONCRETE TY. BM-25.0A,683,TON,121,82643
ASPHALT CONCRETE TY. BM-25.0A,683,TON,116.77,79753.91
ASPHALT CONCRETE TY. BM-25.0A,26,TON,166.5,4329
ASPHALT CONCRETE TY. BM-25.0A,26,TON,125,3250
ASPHALT CONCRETE TY. BM-25.0A,26,TON,172.5,4485
ASPHALT CONCRETE TY. BM-25.0A,26,TON,150,3900
ASPHALT CONCRETE TY. BM-25.0A,26,TON,320,8320
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,35,TON,30,1050
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,35,TON,50,1750
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,35,TON,125,4375
ASPHALT CONCRETE TY. SM-9.5D,1020,TON,175,178500
ASPHALT CONCRETE TY. SM-9.5D,1020,TON,174.35,177837
ASPHALT CONCRETE TY. SM-9.5D,1020,TON,158.5,161670
ASPHALT CONCRETE TY. BM-25.0A,3255,TON,135,439425
ASPHALT CONCRETE TY. BM-25.0A,3255,TON,152.9,497689.5
ASPHALT CONCRETE TY. BM-25.0A,3255,TON,113.91,370777.05
ASPHALT CONCRETE TY. SM-9.5A,31,TON,325,10075
ASPHALT CONCRETE TY. SM-9.5A,31,TON,319,9889
ASPHALT CONCRETE TY. SM-9.5A,31,TON,304.5,9439.5
ASPHALT CONCRETE TY. SM-9.5A,31,TON,290,8990
ASPHALT CONCRETE TY. SM-9.5A,31,TON,376.09,11658.79
ASPHALT CONCRETE TY. SM-9.5A,5,TON,275,1375
ASPHALT CONCRETE TY. SM-9.5A,5,TON,200,1000
ASPHALT CONCRETE TY. SM-9.5A,5,TON,225,1125
ASPHALT CONCRETE TY. SM-9.5A,5,TON,298,1490
ASPHALT CONCRETE TY. SM-9.5A,5,TON,125,625
ASPHALT CONCRETE TY. SM-9.5A,5,TON,378.18,1890.9
ASPHALT CONCRETE TY. BM-25.0A,15,TON,275,4125
ASPHALT CONCRETE TY. BM-25.0A,15,TON,150,2250
ASPHALT CONCRETE TY. BM-25.0A,15,TON,125,1875
ASPHALT CONCRETE TY. BM-25.0A,15,TON,225,3375
ASPHALT CONCRETE TY. BM-25.0A,15,TON,125,1875
ASPHALT CONCRETE TY. BM-25.0A,15,TON,378.18,5672.7
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,2550,TON,25.43,64846.5
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,100,TON,35,3500
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,100,TON,30,3000
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,100,TON,80,8000
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,80,TON,30,2400
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,80,TON,70,5600
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,80,TON,32.5,2600
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,80,TON,50,4000
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,80,TON,80,6400
ASPHALT CONCRETE TY. SM-9.5A,1155,TON,75,86625
ASPHALT CONCRETE TY. SM-9.5A,1155,TON,79,91245
ASPHALT CONCRETE TY. SM-9.5A,1155,TON,78.75,90956.25
ASPHALT CONCRETE TY. SM-9.5A,1155,TON,78,90090
ASPHALT CONCRETE TY. BM-25.0A,2222,TON,72,159984
ASPHALT CONCRETE TY. BM-25.0A,2222,TON,76,168872
ASPHALT CONCRETE TY. BM-25.0A,2222,TON,80,177760
ASPHALT CONCRETE TY. BM-25.0A,2222,TON,75.6,167983.2
ASPHALT CONCRETE TY. BM-25.0A,2222,TON,74,164428
ASPHALT CONCRETE TY. SM-9.5D,76,TON,155,11780
ASPHALT CONCRETE TY. SM-9.5D,76,TON,140,10640
ASPHALT CONCRETE TY. SM-9.5D,76,TON,150,11400
ASPHALT CONCRETE TY. SM-9.5D,76,TON,126,9576
ASPHALT CONCRETE TY. SM-9.5D,76,TON,130,9880
ASPHALT CONCRETE TY. BM-25.0A,109,TON,160,17440
ASPHALT CONCRETE TY. BM-25.0A,109,TON,110,11990
ASPHALT CONCRETE TY. BM-25.0A,109,TON,125,13625
ASPHALT CONCRETE TY. BM-25.0A,109,TON,180,19620
ASPHALT CONCRETE TY. BM-25.0A,109,TON,110,11990
ASPHALT CONCRETE TY. IM-19.0A,1683,TON,79.2,133293.6
ASPHALT CONCRETE TY. IM-19.0A,1683,TON,75.6,127234.8
ASPHALT CONCRETE TY. IM-19.0A,1683,TON,82,138006
ASPHALT CONCRETE TY. IM-19.0A,1683,TON,73,122859
ASPHALT CONCRETE TY. IM-19.0A,1683,TON,90.5,152311.5
ASPHALT CONCRETE TY. IM-19.0A,1683,TON,76.3,128412.9
ASPHALT CONCRETE TY. IM-19.0A,1683,TON,80,134640
ASPHALT CONCRETE TY. IM-19.0A,1683,TON,77,129591
ASPHALT CONCRETE TY. IM-19.0A,1683,TON,90,151470
ASPHALT CONCRETE TY. BM-25.0A,2239,TON,72.6,162551.4
ASPHALT CONCRETE TY. BM-25.0A,2239,TON,69.3,155162.7
ASPHALT CONCRETE TY. BM-25.0A,2239,TON,74,165686
ASPHALT CONCRETE TY. BM-25.0A,2239,TON,67,150013
ASPHALT CONCRETE TY. BM-25.0A,2239,TON,83,185837
ASPHALT CONCRETE TY. BM-25.0A,2239,TON,70,156730
ASPHALT CONCRETE TY. BM-25.0A,2239,TON,72,161208
ASPHALT CONCRETE TY. BM-25.0A,2239,TON,70.62,158118.18
ASPHALT CONCRETE TY. BM-25.0A,2239,TON,75,167925
ASPHALT CONCRETE TY. SM-9.5A,318,TON,108,34344
ASPHALT CONCRETE TY. SM-9.5A,318,TON,111,35298
ASPHALT CONCRETE TY. SM-9.5A,318,TON,110,34980
ASPHALT CONCRETE TY. SM-9.5A,318,TON,110,34980
ASPHALT CONCRETE TY. SM-9.5A,318,TON,106.55,33882.9
ASPHALT CONCRETE TY. SM-9.5A,318,TON,111.57,35479.26
ASPHALT CONCRETE TY. SM-9.5A,318,TON,115,36570
ASPHALT CONCRETE TY. SM-9.5A,318,TON,108.42,34477.56
ASPHALT CONCRETE TY. SM-9.5A,318,TON,105,33390
ASPHALT CONCRETE TY. BM-25.0A,400,TON,88,35200
ASPHALT CONCRETE TY. BM-25.0A,400,TON,88.75,35500
ASPHALT CONCRETE TY. BM-25.0A,400,TON,89,35600
ASPHALT CONCRETE TY. BM-25.0A,400,TON,110,44000
ASPHALT CONCRETE TY. BM-25.0A,400,TON,106.95,42780
ASPHALT CONCRETE TY. BM-25.0A,400,TON,112.05,44820
ASPHALT CONCRETE TY. BM-25.0A,400,TON,95,38000
ASPHALT CONCRETE TY. BM-25.0A,400,TON,108.88,43552
ASPHALT CONCRETE TY. BM-25.0A,400,TON,105,42000
ASPHALT CONCRETE TY. SM-9.5D,248,TON,100,24800
ASPHALT CONCRETE TY. SM-9.5D,248,TON,180,44640
ASPHALT CONCRETE TY. SM-9.5D,248,TON,95,23560
ASPHALT CONCRETE TY. SM-9.5D,248,TON,130.71,32416.08
ASPHALT CONCRETE TY. SM-9.5D,248,TON,95.5,23684
ASPHALT CONCRETE TY. SM-9.5D,535,TON,95,50825
ASPHALT CONCRETE TY. SM-9.5D,535,TON,90,48150
ASPHALT CONCRETE TY. SM-9.5D,535,TON,95,50825
ASPHALT CONCRETE TY. SM-9.5D,535,TON,99,52965
ASPHALT CONCRETE TY. SM-9.5D,535,TON,104.5,55907.5
ASPHALT CONCRETE TY. BM-25.0A,289,TON,127,36703
ASPHALT CONCRETE TY. BM-25.0A,289,TON,87.5,25287.5
ASPHALT CONCRETE TY. BM-25.0A,289,TON,120,34680
ASPHALT CONCRETE TY. BM-25.0A,289,TON,99,28611
ASPHALT CONCRETE TY. BM-25.0A,289,TON,194.13,56103.57
ASPHALT CONCRETE TY. SM-9.5A,252,TON,138,34776
ASPHALT CONCRETE TY. SM-9.5A,252,TON,143,36036
ASPHALT CONCRETE TY. SM-9.5A,252,TON,140,35280
ASPHALT CONCRETE TY. SM-9.5D,1470,TON,74.8,109956
ASPHALT CONCRETE TY. SM-9.5D,1470,TON,80,117600
ASPHALT CONCRETE TY. SM-9.5D,1470,TON,85,124950
ASPHALT CONCRETE TY. SM-9.5D,1470,TON,80.22,117923.4
ASPHALT CONCRETE TY. SM-9.5D,1470,TON,160,235200
ASPHALT CONCRETE TY. IM-19.0A,485,TON,81.7,39624.5
ASPHALT CONCRETE TY. IM-19.0A,485,TON,89.25,43286.25
ASPHALT CONCRETE TY. IM-19.0A,485,TON,120,58200
ASPHALT CONCRETE TY. IM-19.0A,485,TON,85,41225
ASPHALT CONCRETE TY. IM-19.0A,485,TON,80,38800
ASPHALT CONCRETE TY. IM-19.0A,485,TON,83.31,40405.35
ASPHALT CONCRETE TY. SM-9.5A,364,TON,113.72,41394.08
ASPHALT CONCRETE TY. SM-9.5A,364,TON,103.45,37655.8
ASPHALT CONCRETE TY. SM-9.5A,364,TON,85,30940
ASPHALT CONCRETE TY. SM-9.5A,364,TON,98.5,35854
ASPHALT CONCRETE TY. SM-9.5A,364,TON,105,38220
ASPHALT CONCRETE TY. SM-9.5A,364,TON,115.99,42220.36
ASPHALT CONCRETE TY. SM-12.5A,1751,TON,144,252144
ASPHALT CONCRETE TY. SM-12.5A,1751,TON,216,378216
ASPHALT CONCRETE TY. SM-12.5A,1751,TON,200,350200
ASPHALT CONCRETE TY. SM-12.5A,1751,TON,195,341445
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,183,TON,48,8784
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,183,TON,55.52,10160.16
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,183,TON,27.02,4944.66
ASPHALT CONCRETE TY. SM-9.5D,852,TON,98,83496
ASPHALT CONCRETE TY. SM-9.5D,852,TON,179.62,153036.24
ASPHALT CONCRETE TY. SM-9.5D,852,TON,138.84,118291.68
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,1177,TON,25,29425
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,1177,TON,30,35310
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,1177,TON,30,35310
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,1177,TON,27,31779
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,1177,TON,56.5,66500.5
ASPHALT CONCRETE TY. SM-9.5A,81,TON,200,16200
ASPHALT CONCRETE TY. SM-9.5A,81,TON,317.78,25740.18
ASPHALT CONCRETE TY. SM-9.5A,81,TON,182.85,14810.85
ASPHALT CONCRETE TY. SM-9.5A,81,TON,174.9,14166.9
ASPHALT CONCRETE TY. SM-9.5A,81,TON,180,14580
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,4675,TON,27.81,130011.75
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,2495,TON,35,87325
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,2495,TON,55,137225
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,2495,TON,32,79840
ASPHALT CONCRETE TY. SM-12.5A,50,TON,175,8750
ASPHALT CONCRETE TY. SM-12.5A,50,TON,185,9250
ASPHALT CONCRETE TY. SM-12.5A,50,TON,172.7,8635
ASPHALT CONCRETE TY. SM-12.5A,50,TON,180.55,9027.5
ASPHALT CONCRETE TY. SM-12.5A,50,TON,315.66,15783
ASPHALT CONCRETE TY. SM-12.5A,50,TON,180,9000
ASPHALT CONCRETE TY. BM-25.0A,100,TON,160,16000
ASPHALT CONCRETE TY. BM-25.0A,100,TON,130,13000
ASPHALT CONCRETE TY. BM-25.0A,100,TON,121,12100
ASPHALT CONCRETE TY. BM-25.0A,100,TON,126.5,12650
ASPHALT CONCRETE TY. BM-25.0A,100,TON,140,14000
ASPHALT CONCRETE TY. BM-25.0A,100,TON,231.49,23149
ASPHALT CONCRETE TY. BM-25.0A,100,TON,130,13000
ASPHALT CONCRETE TY. SM-9.5A,50,TON,171.35,8567.5
ASPHALT CONCRETE TY. SM-9.5A,50,TON,100,5000
ASPHALT CONCRETE TY. SM-9.5A,50,TON,120,6000
ASPHALT CONCRETE TY. SM-9.5A,50,TON,287.03,14351.5
ASPHALT CONCRETE TY. SM-9.5A,50,TON,165,8250
ASPHALT CONCRETE TY. SM-9.5A,50,TON,196,9800
ASPHALT CONCRETE TY. SM-9.5D,350,TON,142.79,49976.5
ASPHALT CONCRETE TY. SM-9.5D,350,TON,150,52500
ASPHALT CONCRETE TY. SM-9.5D,350,TON,140,49000
ASPHALT CONCRETE TY. SM-9.5D,350,TON,225,78750
ASPHALT CONCRETE TY. SM-9.5D,350,TON,213.99,74896.5
ASPHALT CONCRETE TY. SM-9.5D,350,TON,115,40250
ASPHALT CONCRETE TY. SM-9.5D,350,TON,190,66500
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,171,TON,23,3933
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,171,TON,28,4788
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,171,TON,30,5130
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,171,TON,53.66,9175.86
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,171,TON,30,5130
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,171,TON,45,7695
ASPHALT CONCRETE TY. SM-9.5D,120,TON,120,14400
ASPHALT CONCRETE TY. SM-9.5D,120,TON,135,16200
ASPHALT CONCRETE TY. SM-9.5D,120,TON,115,13800
ASPHALT CONCRETE TY. SM-9.5D,120,TON,110,13200
ASPHALT CONCRETE TY. SM-9.5D,120,TON,120,14400
ASPHALT CONCRETE TY. SM-9.5D,120,TON,132,15840
ASPHALT CONCRETE TY. BM-25.0A,462,TON,95,43890
ASPHALT CONCRETE TY. BM-25.0A,462,TON,100,46200
ASPHALT CONCRETE TY. BM-25.0A,462,TON,90,41580
ASPHALT CONCRETE TY. BM-25.0A,462,TON,85,39270
ASPHALT CONCRETE TY. BM-25.0A,462,TON,100,46200
ASPHALT CONCRETE TY. BM-25.0A,462,TON,91,42042
ASPHALT CONCRETE TY. BM-25.0A,12,TON,216.7,2600.4
ASPHALT CONCRETE TY. BM-25.0A,12,TON,299.41,3592.92
ASPHALT CONCRETE TY. BM-25.0A,12,TON,220,2640
ASPHALT CONCRETE TY. SM-12.5A,2137,TON,105,224385
ASPHALT CONCRETE TY. SM-12.5A,2137,TON,97.55,208464.35
ASPHALT CONCRETE TY. SM-12.5A,2137,TON,105,224385
ASPHALT CONCRETE TY. SM-12.5A,2137,TON,90,192330
ASPHALT CONCRETE TY. IM-19.0A,3328,TON,74,246272
ASPHALT CONCRETE TY. IM-19.0A,3328,TON,88,292864
ASPHALT CONCRETE TY. IM-19.0A,3328,TON,94.78,315427.84
ASPHALT CONCRETE TY. IM-19.0A,3328,TON,85,282880
ASPHALT CONCRETE TY. IM-19.0A,3328,TON,98,326144
ASPHALT CONCRETE TY. SM-9.5D,3464,TON,78,270192
ASPHALT CONCRETE TY. SM-9.5D,3464,TON,80,277120
ASPHALT CONCRETE TY. SM-9.5D,3464,TON,93.82,324992.48
ASPHALT CONCRETE TY. SM-9.5D,3464,TON,95,329080
ASPHALT CONCRETE TY. SM-9.5D,3464,TON,105,363720
ASPHALT CONCRETE TY. BM-25.0A,1961,TON,74,145114
ASPHALT CONCRETE TY. BM-25.0A,1961,TON,76,149036
ASPHALT CONCRETE TY. BM-25.0A,1961,TON,94.78,185863.58
ASPHALT CONCRETE TY. BM-25.0A,1961,TON,90,176490
ASPHALT CONCRETE TY. BM-25.0A,1961,TON,94,184334
ASPHALT CONCRETE TY. BM-25.0A,503,TON,91.35,45949.05
ASPHALT CONCRETE TY. BM-25.0A,503,TON,91,45773
ASPHALT CONCRETE TY. BM-25.0A,503,TON,92.5,46527.5
ASPHALT CONCRETE TY. BM-25.0A,503,TON,95,47785
ASPHALT CONCRETE TY. BM-25.0A,503,TON,105,52815
ASPHALT CONCRETE TY. BM-25.0A,503,TON,105,52815
ASPHALT CONCRETE TY. IM-19.0A,831,TON,80,66480
ASPHALT CONCRETE TY. IM-19.0A,831,TON,89,73959
ASPHALT CONCRETE TY. IM-19.0A,831,TON,91.62,76136.22
ASPHALT CONCRETE TY. IM-19.0A,831,TON,102,84762
ASPHALT CONCRETE TY. IM-19.0A,831,TON,100,83100
ASPHALT CONCRETE TY. IM-19.0A,831,TON,100,83100
ASPHALT CONCRETE TY. IM-19.0A,831,TON,110,91410
ASPHALT CONCRETE TY. IM-19.0A,831,TON,99.75,82892.25
ASPHALT CONCRETE TY. SM-9.5A,600,TON,115,69000
ASPHALT CONCRETE TY. SM-9.5A,600,TON,105,63000
ASPHALT CONCRETE TY. SM-9.5A,600,TON,91.62,54972
ASPHALT CONCRETE TY. SM-9.5A,600,TON,130,78000
ASPHALT CONCRETE TY. SM-9.5A,600,TON,100,60000
ASPHALT CONCRETE TY. SM-9.5A,600,TON,130,78000
ASPHALT CONCRETE TY. SM-9.5A,600,TON,118.6,71160
ASPHALT CONCRETE TY. SM-9.5D,97,TON,130,12610
ASPHALT CONCRETE TY. SM-9.5D,97,TON,140,13580
ASPHALT CONCRETE TY. SM-9.5D,97,TON,93.62,9081.14
ASPHALT CONCRETE TY. SM-9.5D,97,TON,153,14841
ASPHALT CONCRETE TY. SM-9.5D,97,TON,115,11155
ASPHALT CONCRETE TY. SM-9.5D,97,TON,184,17848
ASPHALT CONCRETE TY. SM-9.5D,97,TON,150,14550
ASPHALT CONCRETE TY. SM-9.5D,97,TON,183.75,17823.75
ASPHALT CONCRETE TY. SM-12.5A,108,TON,137,14796
ASPHALT CONCRETE TY. SM-12.5A,108,TON,136.4,14731.2
ASPHALT CONCRETE TY. SM-12.5A,108,TON,132.64,14325.12
ASPHALT CONCRETE TY. SM-12.5A,108,TON,138,14904
ASPHALT CONCRETE TY. SM-12.5A,108,TON,250,27000
ASPHALT CONCRETE TY. SM-12.5A,108,TON,70,7560
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,407,TON,40,16280
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,407,TON,50,20350
AGGR. BASE MATL. TY. I OR II NO. 21A OR 21B,407,TON,29,11803
ASPHALT CONCRETE TY. SM-12.5A,10523,TON,94,989162
ASPHALT CONCRETE TY. SM-12.5A,10523,TON,94,989162
ASPHALT CONCRETE TY. SM-12.5A,24,TON,253,6072
ASPHALT CONCRETE TY. SM-12.5A,24,TON,378.89,9093.36
ASPHALT CONCRETE TY. SM-12.5A,24,TON,255,6120
ASPHALT CONCRETE TY. SM-12.5A,24,TON,250,6000
ASPHALT CONCRETE TY. SM-12.5A,24,TON,264.5,6348
ASPHALT CONCRETE TY. SM-12.5A,24,TON,260,6240
ASPHALT CONCRETE TY. SM-12.5A,24,TON,250,6000
ASPHALT CONCRETE TY. SM-12.5A,24,TON,256,6144
ASPHALT CONCRETE TY. BM-25.0A,20,TON,176,3520
ASPHALT CONCRETE TY. BM-25.0A,20,TON,299.13,5982.6
ASPHALT CONCRETE TY. BM-25.0A,20,TON,180,3600
ASPHALT CONCRETE TY. BM-25.0A,20,TON,200,4000
ASPHALT CONCRETE TY. BM-25.0A,20,TON,184,3680
ASPHALT CONCRETE TY. BM-25.0A,20,TON,180,3600
ASPHALT CONCRETE TY. BM-25.0A,20,TON,170,3400
ASPHALT CONCRETE TY. BM-25.0A,20,TON,178,3560
ASPHALT CONCRETE TY. SM-12.5A,134,TON,220.66,29568.44
ASPHALT CONCRETE TY. SM-12.5A,134,TON,100,13400
ASPHALT CONCRETE TY. SM-12.5A,134,TON,200,26800
ASPHALT CONCRETE TY. SM-12.5A,134,TON,205,27470
ASPHALT CONCRETE TY. SM-12.5A,134,TON,205,27470
ASPHALT CONCRETE TY. BM-25.0A,162,TON,175.59,28445.58
ASPHALT CONCRETE TY. BM-25.0A,162,TON,90,14580
ASPHALT CONCRETE TY. BM-25.0A,162,TON,160,25920
ASPHALT CONCRETE TY. BM-25.0A,162,TON,165,26730
ASPHALT CONCRETE TY. BM-25.0A,162,TON,160,25920
ASPHALT CONCRETE TY. SM-12.5A,49,TON,160,7840
ASPHALT CONCRETE TY. SM-12.5A,49,TON,150,7350
ASPHALT CONCRETE TY. SM-12.5A,49,TON,165,8085
ASPHALT CONCRETE TY. SM-12.5A,49,TON,170,8330
ASPHALT CONCRETE TY. SM-12.5A,49,TON,175,8575
ASPHALT CONCRETE TY. IM-19.0A,65,TON,130,8450
ASPHALT CONCRETE TY. IM-19.0A,65,TON,120,7800
ASPHALT CONCRETE TY. IM-19.0A,65,TON,132,8580
ASPHALT CONCRETE TY. IM-19.0A,65,TON,130,8450
ASPHALT CONCRETE TY. IM-19.0A,65,TON,140,9100
