Item Description,Quantity,Unit,Unit Price,Extension
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",15,CY,465,6975
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",15,CY,333.99,5009.85
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",28,CY,245,6860
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",28,CY,265,7420
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",28,CY,190,5320
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",28,CY,229.5,6426
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",28,CY,185.63,5197.64
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",28,CY,264,7392
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",28,CY,200,5600
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",28,CY,185.84,5203.52
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",28,CY,370,10360
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,375,3000
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,570,4560
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,405,3240
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,352,2816
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,399.34,3194.72
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,404,3232
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,400,3200
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,399.8,3198.4
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,400,3200
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",33,CY,245,8085
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",33,CY,335,11055
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",33,CY,240,7920
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",33,CY,230,7590
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",33,CY,234.08,7724.64
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",33,CY,265,8745
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",33,CY,235,7755
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",33,CY,234.35,7733.55
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",33,CY,430,14190
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",4816,CY,136,654976
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",4816,CY,132.8,639564.8
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",1133,CY,115,130295
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",1133,CY,124.94,141557.02
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",1133,CY,141,159753
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",1901,CY,140.6,267280.6
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",1901,CY,148,281348
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",1901,CY,154,292754
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",195,CY,165.9,32350.5
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",195,CY,132,25740
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",195,CY,132,25740
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",195,CY,150,29250
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",195,CY,165,32175
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",195,CY,166.82,32529.9
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",140,CY,203,28420
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",140,CY,132,18480
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",140,CY,132,18480
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",140,CY,182,25480
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",140,CY,153,21420
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",140,CY,166.82,23354.8
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",2,CY,324.3,648.6
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",2,CY,200,400
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",2,CY,200,400
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",2,CY,435,870
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",2,CY,227,454
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (DRIVEWAYS) (WT:  10)",2,CY,512.16,1024.32
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",3,CY,500,1500
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",3,CY,850,2550
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",1,CY,825,825
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",1,CY,1100,1100
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",33,CY,225,7425
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",33,CY,265,8745
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",33,CY,250,8250
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",33,CY,225,7425
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",33,CY,225,7425
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",33,CY,275,9075
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",14,CY,275,3850
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",14,CY,342,4788
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",14,CY,215,3010
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",14,CY,275,3850
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",14,CY,275,3850
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",14,CY,321.78,4504.92
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",10,CY,295,2950
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",10,CY,395,3950
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",10,CY,310,3100
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",10,CY,295,2950
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",10,CY,295,2950
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",10,CY,345.19,3451.9
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",35,CY,220,7700
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",35,CY,220,7700
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",35,CY,189,6615
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",35,CY,220,7700
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",35,CY,150,5250
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",35,CY,237.6,8316
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",35,CY,260,9100
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",35,CY,255,8925
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",35,CY,180,6300
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,425,3400
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,350,2800
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,365,2920
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,425,3400
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,350,2800
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,459,3672
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,500,4000
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,490,3920
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",8,CY,240,1920
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",5,CY,500,2500
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",5,CY,450,2250
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",5,CY,479,2395
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",5,CY,500,2500
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",5,CY,450,2250
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",5,CY,540,2700
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",5,CY,585,2925
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",5,CY,580,2900
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",5,CY,280,1400
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6,CY,500,3000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6,CY,400,2400
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6,CY,447,2682
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6,CY,500,3000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6,CY,450,2700
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6,CY,540,3240
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6,CY,585,3510
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6,CY,580,3480
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",6,CY,280,1680
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",4361,CY,141,614901
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",4361,CY,130.2,567802.2
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",429,CY,124,53196
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",429,CY,120,51480
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",429,CY,152,65208
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",429,CY,180,77220
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-28 (WT:  10)",2,CY,300,600
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-28 (WT:  10)",2,CY,205,410
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-28 (WT:  10)",2,CY,470,940
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-28 (WT:  10)",2,CY,523,1046
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",51,CY,385,19635
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",51,CY,250,12750
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",51,CY,325,16575
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",51,CY,358,18258
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",2,CY,300,600
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",2,CY,440,880
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",2,CY,495,990
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",2,CY,550,1100
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",217,CY,125,27125
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",217,CY,125,27125
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",217,CY,145,31465
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",217,CY,142,30814
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",113,CY,145,16385
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",113,CY,150,16950
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",113,CY,155,17515
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",113,CY,146,16498
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",62,CY,200,12400
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",62,CY,185,11470
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",62,CY,198,12276
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",62,CY,206,12772
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",114,CY,195,22230
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",114,CY,250,28500
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",114,CY,245,27930
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",114,CY,239,27246
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",91,CY,215,19565
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",91,CY,250,22750
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",91,CY,245,22295
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",91,CY,263,23933
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",60,CY,275,16500
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",60,CY,250,15000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",60,CY,245,14700
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",60,CY,266,15960
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",83,CY,230,19090
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",83,CY,250,20750
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",83,CY,245,20335
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",83,CY,232,19256
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",48,CY,315,15120
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",48,CY,185,8880
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",48,CY,245,11760
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",48,CY,348,16704
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",679,CY,109,74011
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",679,CY,105,71295
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",679,CY,101.5,68918.5
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",679,CY,121,82159
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",679,CY,123.85,84093.47
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",529,CY,138,73002
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",529,CY,150,79350
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",529,CY,128,67712
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",529,CY,149,78821
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",529,CY,151.89,80347.69
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",419,CY,115,48185
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",419,CY,150,62850
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",419,CY,107,44833
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",419,CY,114,47766
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",419,CY,125.62,52634.78
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",296,CY,140,41440
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",296,CY,170,50320
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",296,CY,187,55352
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",296,CY,139,41144
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",296,CY,147.65,43703.81
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",276,CY,115,31740
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",276,CY,132,36432
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",276,CY,119.38,32948.88
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (448) (WT:  10)",521,CY,165,85965
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (448) (WT:  10)",521,CY,189,98469
"ASPHALT CONCRETE SURFACE COURSE, 12.5MM, TYPE A (448) (WT:  10)",521,CY,170.28,88715.88
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",607,CY,113,68591
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",607,CY,134,81338
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",607,CY,127.68,77501.76
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",53.6,CY,325,17420
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, UNDER GUARDRAIL, PG64-22, AS PER PLAN (WT:  10)",53.6,CY,360,19296
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",6,CY,350,2100
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",6,CY,330,1980
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",6,CY,350,2100
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",6,CY,390,2340
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",5,CY,350,1750
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",5,CY,400,2000
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",5,CY,350,1750
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",5,CY,390,1950
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",34,CY,185,6290
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",34,CY,210,7140
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",34,CY,189,6426
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",34,CY,185,6290
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",34,CY,240,8160
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",34,CY,200.68,6823.12
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",34,CY,178,6052
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",34,CY,185,6290
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",80,CY,195,15600
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",80,CY,210,16800
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",80,CY,199,15920
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",80,CY,195,15600
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",80,CY,240,19200
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",80,CY,200.68,16054.4
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",80,CY,178,14240
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",80,CY,195,15600
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",36,CY,225,8100
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",36,CY,210,7560
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",36,CY,230,8280
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",36,CY,225,8100
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",36,CY,260,9360
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",36,CY,200.68,7224.48
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",36,CY,236.5,8514
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",36,CY,225,8100
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",42,CY,200,8400
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",42,CY,170,7140
"ASPHALT CONCRETE BASE, PG64-22 (WT:  10)",42,CY,150,6300
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",18,CY,350,6300
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",18,CY,190,3420
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",18,CY,350,6300
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",26,CY,220,5720
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",26,CY,170,4420
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",26,CY,240,6240
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",233,CY,164,38212
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",233,CY,164,38212
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10) (WT:  10)",233,CY,165,38445
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",348,CY,143,49764
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",348,CY,149,51852
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",348,CY,159.5,55506
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",348,CY,150,52200
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",249,CY,163,40587
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",249,CY,169,42081
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",249,CY,176,43824
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",249,CY,170,42330
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 2, PG64-22 (WT:  10)",7360,CY,124,912640
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG70-22M (WT:  10)",5486,CY,154,844844
"ASPHALT CONCRETE SURFACE COURSE, TYPE 1, PG64-22 (WT:  10)",273,CY,185,50505
"ASPHALT CONCRETE SURFACE COURSE, 9.5 MM, TYPE A (448), AS PER PLAN (WT:  10)",416,CY,205,85280
"ASPHALT CONCRETE SURFACE COURSE, 9.5 MM, TYPE A (448), AS PER PLAN (WT:  10)",416,CY,168,69888
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",1714,CY,124.22,212913.08
"ASPHALT CONCRETE INTERMEDIATE COURSE, TYPE 1, PG64-22 (WT:  10)",1714,CY,126,215964
