Item Description,Quantity,Unit,Unit Price,Extension
"MARSHALL HMA BASE CRSE, SG, TY II",708,TN,72,50976
"MARSHALL HMA BASE CRSE, SG, TY II",708,TN,85,60180
"MARSHALL HMA BASE CRSE, SG, TY II",708,TN,76,53808
"MARSHALL HMA BASE CRSE, SG, TY II",708,TN,83,58764
"MARSHALL HMA BASE CRSE, SG, TY II",708,TN,84,59472
"MARSHALL HMA WEAR CRSE, SG, TY I",236,TN,94,22184
"MARSHALL HMA WEAR CRSE, SG, TY I",236,TN,97,22892
"MARSHALL HMA WEAR CRSE, SG, TY I",236,TN,87.6,20673.6
"MARSHALL HMA WEAR CRSE, SG, TY I",236,TN,93.5,22066
"MARSHALL HMA WEAR CRSE, SG, TY I",236,TN,96,22656
"MARSHALL SCRATCH CRSE, SG, TY I",1165,TN,78,90870
"MARSHALL SCRATCH CRSE, SG, TY I",1165,TN,76.75,89413.75
"MARSHALL SCRATCH CRSE, SG, TY I",1165,TN,89.5,104267.5
"MARSHALL HMA SKID PVT, SG, TY I",2785,TN,82.8,230598
"MARSHALL HMA SKID PVT, SG, TY I",2785,TN,83,231155
"MARSHALL HMA SKID PVT, SG, TY I",2785,TN,90,250650
"MARSHALL HMA BASE CRSE, SG, TY II",7,TN,375,2625
"MARSHALL HMA BASE CRSE, SG, TY II",7,TN,500,3500
"MARSHALL HMA BASE CRSE, SG, TY II",7,TN,400,2800
"MARSHALL HMA WEAR CRSE, SG, TY I",93,TN,305,28365
"MARSHALL HMA WEAR CRSE, SG, TY I",93,TN,230,21390
"MARSHALL HMA WEAR CRSE, SG, TY I",93,TN,185,17205
"SUPERPAVE HMA SKID PVT, S, TY 9.5",1948,TN,170,331160
"MARSHALL HMA BASE CRSE, SG, TY II 4""",8,TN,150,1200
"MARSHALL HMA BASE CRSE, SG, TY II 4""",8,TN,275,2200
"MARSHALL HMA BASE CRSE, SG, TY II 4""",8,TN,300,2400
"MARSHALL HMA BASE CRSE, SG, TY II 4""",8,TN,305,2440
"MARSHALL HMA BASE CRSE, SG, TY II 4""",8,TN,290,2320
"MARSHALL HMA BASE CRSE, SG, TY II 4""",8,TN,220,1760
"MARSHALL HMA WEAR CRSE, SG, TY I 1.5""",24,TN,150,3600
"MARSHALL HMA WEAR CRSE, SG, TY I 1.5""",24,TN,275,6600
"MARSHALL HMA WEAR CRSE, SG, TY I 1.5""",24,TN,300,7200
"MARSHALL HMA WEAR CRSE, SG, TY I 1.5""",24,TN,305,7320
"MARSHALL HMA WEAR CRSE, SG, TY I 1.5""",24,TN,290,6960
"MARSHALL HMA WEAR CRSE, SG, TY I 1.5""",24,TN,220,5280
"MARSHALL HMA BASE CRSE, SG, TY I",319,TN,90,28710
"MARSHALL HMA BASE CRSE, SG, TY I",319,TN,109,34771
"MARSHALL HMA BASE CRSE, SG, TY I",319,TN,105,33495
"MARSHALL HMA BASE CRSE, SG, TY I",319,TN,110,35090
"MARSHALL HMA BASE CRSE, SG, TY I",319,TN,93.5,29826.5
"MARSHALL HMA BASE CRSE, SG, TY I",319,TN,115,36685
"MARSHALL HMA BASE CRSE, SG, TY I",319,TN,93.5,29826.5
"MARSHALL HMA BASE CRSE, SG, TY II",566,TN,90,50940
"MARSHALL HMA BASE CRSE, SG, TY II",566,TN,121,68486
"MARSHALL HMA BASE CRSE, SG, TY II",566,TN,115,65090
"MARSHALL HMA BASE CRSE, SG, TY II",566,TN,120,67920
"MARSHALL HMA BASE CRSE, SG, TY II",566,TN,104,58864
"MARSHALL HMA BASE CRSE, SG, TY II",566,TN,110,62260
"MARSHALL HMA BASE CRSE, SG, TY II",566,TN,104,58864
"MARSHALL HMA SKID PVT, SG, TY I",276,TN,90,24840
"MARSHALL HMA SKID PVT, SG, TY I",276,TN,130,35880
"MARSHALL HMA SKID PVT, SG, TY I",276,TN,125,34500
"MARSHALL HMA SKID PVT, SG, TY I",276,TN,130,35880
"MARSHALL HMA SKID PVT, SG, TY I",276,TN,112,30912
"MARSHALL HMA SKID PVT, SG, TY I",276,TN,115,31740
"MARSHALL HMA SKID PVT, SG, TY I",276,TN,112,30912
"MARSHALL HMA WEAR CRSE, SG, TY I 1",40,TN,205,8200
"MARSHALL HMA WEAR CRSE, SG, TY I 1",40,TN,200,8000
"MARSHALL HMA WEAR CRSE, SG, TY I 1",40,TN,210,8400
"MARSHALL HMA WEAR CRSE, SG, TY I 1",40,TN,225,9000
"MARSHALL HMA WEAR CRSE, SG, TY I 1",40,TN,400,16000
"MARSHALL HMA P/L CRSE, SG GRAVEL",18,TN,205,3690
"MARSHALL HMA P/L CRSE, SG GRAVEL",18,TN,200,3600
"MARSHALL HMA P/L CRSE, SG GRAVEL",18,TN,210,3780
"MARSHALL HMA P/L CRSE, SG GRAVEL",18,TN,225,4050
"MARSHALL HMA P/L CRSE, SG GRAVEL",18,TN,200,3600
"SUPERPAVE HMA BASE CRSE, SG, TY 19",1141,TN,81,92421
"SUPERPAVE HMA BASE CRSE, SG, TY 19",1141,TN,68.2,77816.2
"SUPERPAVE HMA BASE CRSE, SG, TY 19",1141,TN,83,94703
"SUPERPAVE HMA BASE CRSE, SG, TY 19",1141,TN,80,91280
"SUPERPAVE HMA BASE CRSE, SG, TY 19",1141,TN,73,83293
"SUPERPAVE HMA BASE CRSE, SG, TY 19",1141,TN,83.21,94942.61
"SUPERPAVE HMA BASE CRSE, SG, TY 19",1141,TN,84.2,96072.2
"SUPERPAVE HMA BASE CRSE, SG, TY 19",1141,TN,80,91280
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",5343,TN,69,368667
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",5343,TN,63.8,340883.4
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",5343,TN,70,374010
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",5343,TN,68,363324
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",5343,TN,61,325923
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",5343,TN,70.51,376734.93
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",5343,TN,71.35,381223.05
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",5343,TN,68,363324
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",854,TN,93,79422
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",854,TN,90.9,77628.6
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",854,TN,95,81130
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",854,TN,92,78568
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",854,TN,83,70882
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",854,TN,95.65,81685.1
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",854,TN,96.69,82573.26
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",854,TN,91,77714
"MARSHALL HMA BASE CRSE, SG, TY I",1808,TN,87.72,158597.76
"MARSHALL HMA BASE CRSE, SG, TY I",1808,TN,93.9,169771.2
"MARSHALL WMA BASE CRSE, SG, TY I",1808,TN,88.5,160008
"MARSHALL HMA WEAR CRSE, SG, TY I",4137,TN,91.7,379362.9
"MARSHALL HMA WEAR CRSE, SG, TY I",4137,TN,100.1,414113.7
"MARSHALL WMA WEAR CRSE, SG, TY I",4137,TN,91.5,378535.5
"MARSHALL HMA P/L CRSE, SG GRAVEL",39,TN,88.4,3447.6
"MARSHALL HMA P/L CRSE, SG GRAVEL",39,TN,100.1,3903.9
"MARSHALL WMA P/L CRSE, SG",39,TN,100,3900
"MARSHALL HMA SKID PVT, SG, TY I",96,TN,155,14880
"MARSHALL HMA SKID PVT, SG, TY I",96,TN,175,16800
"MARSHALL HMA SKID PVT, SG, TY I",96,TN,165,15840
"MARSHALL HMA BASE CRSE, SG, TY I",310,TN,110,34100
"MARSHALL HMA BASE CRSE, SG, TY I",310,TN,125,38750
"MARSHALL HMA BASE CRSE, SG, TY I",310,TN,115,35650
"MARSHALL HMA BASE CRSE, SG, TY II",143,TN,155,22165
"MARSHALL HMA BASE CRSE, SG, TY II",143,TN,155,22165
"MARSHALL HMA BASE CRSE, SG, TY II",143,TN,140,20020
"MARSHALL SCRATCH CRSE, SG, TY I",12,TN,155,1860
"MARSHALL SCRATCH CRSE, SG, TY I",12,TN,200,2400
"MARSHALL SCRATCH CRSE, SG, TY I",12,TN,165,1980
"MARSHALL HMA SKID PVT, S, TY I",337,TN,113.48,38242.76
"MARSHALL HMA SKID PVT, S, TY I",337,TN,110,37070
"MARSHALL HMA SKID PVT, S, TY I",337,TN,130,43810
"MARSHALL HMA SKID PVT, S, TY I",337,TN,110,37070
"MARSHALL HMA SKID PVT, S, TY I",337,TN,116,39092
"MARSHALL HMA SKID PVT, S, TY I",337,TN,130,43810
"MARSHALL HMA BASE CRSE, SG, TY II",948,TN,98.01,92913.48
"MARSHALL HMA BASE CRSE, SG, TY II",948,TN,95,90060
"MARSHALL HMA BASE CRSE, SG, TY II",948,TN,110,104280
"MARSHALL HMA BASE CRSE, SG, TY II",948,TN,95,90060
"MARSHALL HMA BASE CRSE, SG, TY II",948,TN,100,94800
"MARSHALL HMA BASE CRSE, SG, TY II",948,TN,115,109020
"MARSHALL HMA BASE CRSE, SG, TY I",944,TN,90.79,85705.76
"MARSHALL HMA BASE CRSE, SG, TY I",944,TN,88,83072
"MARSHALL HMA BASE CRSE, SG, TY I",944,TN,100,94400
"MARSHALL HMA BASE CRSE, SG, TY I",944,TN,90,84960
"MARSHALL HMA BASE CRSE, SG, TY I",944,TN,93,87792
"MARSHALL HMA BASE CRSE, SG, TY I",944,TN,105,99120
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",307,TN,112,34384
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",307,TN,125,38375
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",307,TN,180,55260
"SUPERPAVE HMA BASE CRSE, SG, TY 19",512,TN,100,51200
"SUPERPAVE HMA BASE CRSE, SG, TY 19",512,TN,98,50176
"SUPERPAVE HMA BASE CRSE, SG, TY 19",512,TN,112,57344
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",1277,TN,76,97052
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",1277,TN,88,112376
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",1277,TN,110,140470
"MARSHALL HMA BASE CRSE, SG, TY I",399,TN,100,39900
"MARSHALL HMA BASE CRSE, SG, TY I",399,TN,99,39501
"MARSHALL HMA BASE CRSE, SG, TY I",399,TN,109.12,43538.88
"MARSHALL HMA BASE CRSE, SG, TY I",399,TN,114,45486
"MARSHALL HMA BASE CRSE, SG, TY I",399,TN,95,37905
"MARSHALL HMA BASE CRSE, SG, TY I",399,TN,120,47880
"MARSHALL HMA BASE CRSE, SG, TY II",381,TN,105,40005
"MARSHALL HMA BASE CRSE, SG, TY II",381,TN,105,40005
"MARSHALL HMA BASE CRSE, SG, TY II",381,TN,113.72,43327.32
"MARSHALL HMA BASE CRSE, SG, TY II",381,TN,119,45339
"MARSHALL HMA BASE CRSE, SG, TY II",381,TN,99,37719
"MARSHALL HMA BASE CRSE, SG, TY II",381,TN,120,45720
"MARSHALL HMA WEAR CRSE, SG, TY I",252,TN,135,34020
"MARSHALL HMA WEAR CRSE, SG, TY I",252,TN,120,30240
"MARSHALL HMA WEAR CRSE, SG, TY I",252,TN,132.1,33289.2
"MARSHALL HMA WEAR CRSE, SG, TY I",252,TN,138,34776
"MARSHALL HMA WEAR CRSE, SG, TY I",252,TN,99,24948
"MARSHALL HMA WEAR CRSE, SG, TY I",252,TN,160,40320
"MARSHALL HMA P/L CRSE, SG GRAVEL",188,TN,130,24440
"MARSHALL HMA P/L CRSE, SG GRAVEL",188,TN,120,22560
"MARSHALL HMA P/L CRSE, SG GRAVEL",188,TN,113.72,21379.36
"MARSHALL HMA P/L CRSE, SG GRAVEL",188,TN,119,22372
"MARSHALL HMA P/L CRSE, SG GRAVEL",188,TN,115,21620
"MARSHALL HMA P/L CRSE, SG GRAVEL",188,TN,150,28200
"SUPERPAVE HMA BASE CRSE, SG, TY 19",18125,TN,83.25,1508906.25
"SUPERPAVE HMA BASE CRSE, SG, TY 19",18125,TN,87.41,1584306.25
"SUPERPAVE HMA BASE CRSE, SG, TY 19",18125,TN,89,1613125
"SUPERPAVE HMA BASE CRSE, SG, TY 19",18125,TN,83.25,1508906.25
"SUPERPAVE HMA BASE CRSE, SG, TY 19",18125,TN,83.84,1519600
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",31157,TN,77,2399089
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",31157,TN,80.85,2519043.45
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",31157,TN,82,2554874
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",31157,TN,77,2399089
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",31157,TN,77.54,2415913.78
"SUPERPAVE HMA SKID PVT, S, TY 9.5",6522,TN,101.6,662635.2
"SUPERPAVE HMA SKID PVT, S, TY 9.5",6522,TN,106.68,695766.96
"SUPERPAVE HMA SKID PVT, S, TY 9.5",6522,TN,101.6,662635.2
"SUPERPAVE HMA SKID PVT, S, TY 9.5",6522,TN,101.6,662635.2
"SUPERPAVE HMA SKID PVT, S, TY 9.5",6522,TN,102.32,667331.04
"MARSHALL HMA BASE CRSE, SG, TY I",162,TN,130,21060
"MARSHALL HMA WEAR CRSE, SG, TY I",11,TN,285,3135
"MARSHALL HMA BASE CRSE, SG, TY II 2",120,TN,141.75,17010
"MARSHALL HMA BASE CRSE, SG, TY II 2",120,TN,150,18000
"MARSHALL HMA BASE CRSE, SG, TY II 2",120,TN,155,18600
"MARSHALL HMA BASE CRSE, SG, TY II 2",120,TN,155.1,18612
"MARSHALL HMA WEAR CRSE, SG, TY I 1",85,TN,152.25,12941.25
"MARSHALL HMA WEAR CRSE, SG, TY I 1",85,TN,160,13600
"MARSHALL HMA WEAR CRSE, SG, TY I 1",85,TN,170,14450
"MARSHALL HMA WEAR CRSE, SG, TY I 1",85,TN,166.56,14157.6
"MARSHALL HMA BASE CRSE, SG, TY I",902,TN,120.6,108781.2
"MARSHALL HMA BASE CRSE, SG, TY I",902,TN,105,94710
"MARSHALL HMA BASE CRSE, SG, TY I",902,TN,115,103730
"MARSHALL HMA BASE CRSE, SG, TY I",902,TN,105,94710
"MARSHALL HMA BASE CRSE, SG, TY I",902,TN,110,99220
"MARSHALL HMA WEAR CRSE, SG, TY I",249,TN,137.85,34324.65
"MARSHALL HMA WEAR CRSE, SG, TY I",249,TN,120,29880
"MARSHALL HMA WEAR CRSE, SG, TY I",249,TN,130,32370
"MARSHALL HMA WEAR CRSE, SG, TY I",249,TN,120,29880
"MARSHALL HMA WEAR CRSE, SG, TY I",249,TN,120,29880
"MARSHALL HMA BASE CRSE, SG, TY I",1321,TN,102,134742
"MARSHALL HMA BASE CRSE, SG, TY I",1321,TN,74.8,98810.8
"MARSHALL HMA BASE CRSE, SG, TY I",1321,TN,85,112285
"MARSHALL HMA BASE CRSE, SG, TY I",1321,TN,80,105680
"MARSHALL HMA BASE CRSE, SG, TY I",1321,TN,80.3,106076.3
"MARSHALL HMA BASE CRSE, SG, TY II",2460,TN,75,184500
"MARSHALL HMA BASE CRSE, SG, TY II",2460,TN,76.9,189174
"MARSHALL HMA BASE CRSE, SG, TY II",2460,TN,73,179580
"MARSHALL HMA BASE CRSE, SG, TY II",2460,TN,82,201720
"MARSHALL HMA BASE CRSE, SG, TY II",2460,TN,82.5,202950
"MARSHALL HMA WEAR CRSE, SG, TY I",986,TN,102,100572
"MARSHALL HMA WEAR CRSE, SG, TY I",986,TN,91.25,89972.5
"MARSHALL HMA WEAR CRSE, SG, TY I",986,TN,94,92684
"MARSHALL HMA WEAR CRSE, SG, TY I",986,TN,89,87754
"MARSHALL HMA WEAR CRSE, SG, TY I",986,TN,97.9,96529.4
"MARSHALL HMA BASE CRSE, SG, TY II",109,TN,143.58,15650.22
"MARSHALL HMA BASE CRSE, SG, TY II",109,TN,139.13,15165.17
"MARSHALL HMA BASE CRSE, SG, TY II",109,TN,150,16350
"MARSHALL HMA BASE CRSE, SG, TY II",109,TN,175,19075
"MARSHALL HMA BASE CRSE, SG, TY II",109,TN,148,16132
"MARSHALL HMA BASE CRSE, SG, TY II",109,TN,180,19620
"MARSHALL HMA BASE CRSE, SG, TY II",109,TN,144,15696
"MARSHALL HMA BASE CRSE, SG, TY II",109,TN,165,17985
"MARSHALL HMA BASE CRSE, SG, TY II",109,TN,160,17440
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",25,TN,229.73,5743.25
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",25,TN,224.72,5618
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",25,TN,250,6250
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",25,TN,175,4375
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",25,TN,219,5475
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",25,TN,200,5000
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",25,TN,230,5750
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",25,TN,235,5875
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",25,TN,250,6250
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",16,TN,201.02,3216.32
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",16,TN,194.78,3116.48
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",16,TN,175,2800
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",16,TN,175,2800
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",16,TN,175,2800
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",16,TN,200,3200
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",16,TN,201.5,3224
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",16,TN,220,3520
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",16,TN,220,3520
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",54,TN,201.02,10855.08
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",54,TN,194.78,10518.12
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",54,TN,200,10800
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",54,TN,175,9450
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",54,TN,201.5,10881
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",54,TN,220,11880
"SUPERPAVE HMA SKID PVT, S, TY 9.5",54,TN,175,9450
"SUPERPAVE HMA SKID PVT, S, TY 9.5",54,TN,200,10800
"SUPERPAVE HMA SKID PVT, S, TY 9.5",54,TN,220,11880
"MARSHALL HMA BASE CRSE, SG, TY I",66,TN,187.5,12375
"MARSHALL HMA BASE CRSE, SG, TY I",66,TN,155,10230
"MARSHALL HMA BASE CRSE, SG, TY I",66,TN,155,10230
"MARSHALL HMA BASE CRSE, SG, TY I",66,TN,180,11880
"MARSHALL HMA WEAR CRSE, SG, TY I",255.3,TN,130,33189
"MARSHALL HMA WEAR CRSE, SG, TY I",255.3,TN,130,33189
"MARSHALL HMA WEAR CRSE, SG, TY I",255.3,TN,130,33189
"MARSHALL HMA WEAR CRSE, SG, TY I",255.3,TN,150,38295
"MARSHALL HMA BASE CRSE, SG, TY I",13,TN,225,2925
"MARSHALL HMA BASE CRSE, SG, TY I",13,TN,440,5720
"MARSHALL HMA WEAR CRSE, SG, TY I",65,TN,225,14625
"MARSHALL HMA WEAR CRSE, SG, TY I",65,TN,275,17875
"MARSHALL HMA BASE CRSE, SG, TY I",51,TN,111,5661
"MARSHALL HMA BASE CRSE, SG, TY I",51,TN,111,5661
"MARSHALL HMA BASE CRSE, SG, TY I",51,TN,111,5661
"MARSHALL HMA BASE CRSE, SG, TY I",51,TN,120,6120
"MARSHALL HMA BASE CRSE, SG, TY I",51,TN,111,5661
"MARSHALL HMA BASE CRSE, SG, TY I",51,TN,134,6834
"MARSHALL HMA BASE CRSE, SG, TY I",51,TN,150,7650
"MARSHALL HMA BASE CRSE, SG, TY II",154,TN,126,19404
"MARSHALL HMA BASE CRSE, SG, TY II",154,TN,126,19404
"MARSHALL HMA BASE CRSE, SG, TY II",154,TN,126,19404
"MARSHALL HMA BASE CRSE, SG, TY II",154,TN,140,21560
"MARSHALL HMA BASE CRSE, SG, TY II",154,TN,126,19404
"MARSHALL HMA BASE CRSE, SG, TY II",154,TN,152,23408
"MARSHALL HMA BASE CRSE, SG, TY II",154,TN,170,26180
"MARSHALL HMA SKID PVT, SG, TY IV",57,TN,156,8892
"MARSHALL HMA SKID PVT, SG, TY IV",57,TN,156,8892
"MARSHALL HMA SKID PVT, SG, TY IV",57,TN,156,8892
"MARSHALL HMA SKID PVT, SG, TY IV",57,TN,170,9690
"MARSHALL HMA SKID PVT, SG, TY IV",57,TN,156,8892
"MARSHALL HMA SKID PVT, SG, TY IV",57,TN,188,10716
"MARSHALL HMA SKID PVT, SG, TY IV",57,TN,210,11970
"SUPERPAVE HMA BASE CRSE, SG, TY 19",23,TN,215,4945
"SUPERPAVE HMA BASE CRSE, SG, TY 19",23,TN,165,3795
"SUPERPAVE HMA BASE CRSE, SG, TY 19",23,TN,165,3795
"SUPERPAVE HMA BASE CRSE, SG, TY 19",23,TN,190,4370
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",84,TN,145,12180
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",84,TN,132,11088
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",84,TN,130,10920
"SUPERPAVE HMA BASE CRSE, SG, TY 37.5",84,TN,150,12600
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",14,TN,175,2450
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",14,TN,193,2702
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",14,TN,195,2730
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",14,TN,230,3220
"MARSHALL HMA P/L CRSE, SG GRAVEL",400,TN,99.5,39800
"MARSHALL HMA P/L CRSE, SG GRAVEL",400,TN,30,12000
"MARSHALL HMA P/L CRSE, SG GRAVEL",400,TN,103,41200
"MARSHALL HMA P/L CRSE, SG GRAVEL",400,TN,115,46000
"MARSHALL HMA P/L CRSE, SG GRAVEL",400,TN,110,44000
"MARSHALL HMA P/L CRSE, SG GRAVEL",400,TN,100,40000
"MARSHALL  SCRATCH CRSE, SG, TY III",187,TN,99.5,18606.5
"MARSHALL  SCRATCH CRSE, SG, TY III",187,TN,98,18326
"MARSHALL  SCRATCH CRSE, SG, TY III",187,TN,103,19261
"MARSHALL  SCRATCH CRSE, SG, TY III",187,TN,115,21505
"MARSHALL  SCRATCH CRSE, SG, TY III",187,TN,110,20570
"MARSHALL  SCRATCH CRSE, SG, TY III",187,TN,100,18700
"MARSHALL HMA SKID PVT, SG, TY I",691,TN,103,71173
"MARSHALL HMA SKID PVT, SG, TY I",691,TN,110,76010
"MARSHALL HMA SKID PVT, SG, TY I",691,TN,120,82920
"MARSHALL HMA SKID PVT, S, TY I",629,TN,99.5,62585.5
"MARSHALL HMA SKID PVT, S, TY I",629,TN,98,61642
"MARSHALL HMA SKID PVT, S, TY I",629,TN,85,53465
"MARSHALL HMA BASE CRSE, SG, TY II",118,TN,140,16520
"MARSHALL HMA BASE CRSE, SG, TY II",118,TN,181.49,21415.82
"MARSHALL HMA BASE CRSE, SG, TY II",118,TN,158,18644
"MARSHALL HMA BASE CRSE, SG, TY II",118,TN,158,18644
"MARSHALL HMA WEAR CRSE, SG, TY I",105,TN,200,21000
"MARSHALL HMA WEAR CRSE, SG, TY I",105,TN,189.53,19900.65
"MARSHALL HMA WEAR CRSE, SG, TY I",105,TN,165,17325
"MARSHALL HMA WEAR CRSE, SG, TY I",105,TN,165,17325
"MARSHALL HMA BASE CRSE, SG, TY II",355,TN,84,29820
"MARSHALL HMA BASE CRSE, SG, TY II",355,TN,98.2,34861
"MARSHALL HMA BASE CRSE, SG, TY II",355,TN,127.87,45393.85
"MARSHALL HMA SKID PVT, SG, TY I",1500,TN,89,133500
"MARSHALL HMA SKID PVT, SG, TY I",1500,TN,98.2,147300
"MARSHALL HMA SKID PVT, SG, TY I",1500,TN,112.83,169245
"MARSHALL HMA BASE CRSE, SG, TY II",298,TN,115,34270
"MARSHALL HMA BASE CRSE, SG, TY II",298,TN,95,28310
"MARSHALL HMA BASE CRSE, SG, TY II",298,TN,116,34568
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",100,TN,120,12000
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",100,TN,105.45,10545
"SUPERPAVE HMA SCRATCH CRSE, SG, TY 9.5",100,TN,107.3,10730
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",15742,TN,105.45,1659993.9
"SUPERPAVE HMA SKID PVT, SG, TY 9.5",15742,TN,107.3,1689116.6
"SUPERPAVE HMA SKID PVT, S, TY 9.5",14167,TN,100,1416700
"MARSHALL HMA BASE CRSE, SG, TY II",123,TN,125,15375
"MARSHALL HMA BASE CRSE, SG, TY II",123,TN,122.65,15085.95
"MARSHALL HMA BASE CRSE, SG, TY II",123,TN,102,12546
"MARSHALL HMA WEAR CRSE, SG, TY I",92,TN,125,11500
"MARSHALL HMA WEAR CRSE, SG, TY I",92,TN,130.1,11969.2
"MARSHALL HMA WEAR CRSE, SG, TY I",92,TN,138,12696
"MARSHALL HMA BASE CRSE, SG, TY II",1354,TN,95.15,128833.1
"MARSHALL HMA BASE CRSE, SG, TY II",1354,TN,84.6,114548.4
"MARSHALL WMA BASE CRSE, SG, TY II",1354,TN,92,124568
"MARSHALL WMA BASE CRSE, SG, TY II",1354,TN,97,131338
"MARSHALL HMA WEAR CRSE, SG, TY I",4577,TN,95.35,436416.95
"MARSHALL HMA WEAR CRSE, SG, TY I",4577,TN,93,425661
"MARSHALL WMA WEAR CRSE, SG, TY I",4577,TN,95,434815
"MARSHALL WMA WEAR CRSE, SG, TY I",4577,TN,96,439392
"MARSHALL HMA P/L CRSE, SG GRAVEL",117,TN,88.3,10331.1
"MARSHALL HMA P/L CRSE, SG GRAVEL",117,TN,92,10764
"MARSHALL WMA P/L CRSE, SG",117,TN,95,11115
"MARSHALL WMA P/L CRSE, SG",117,TN,98,11466
"MARSHALL SCRATCH CRSE, SG, TY I",1730,TN,95.35,164955.5
"MARSHALL SCRATCH CRSE, SG, TY I",1730,TN,93,160890
"MARSHALL WMA SCRATCH CRSE, SG, TY I",1730,TN,95,164350
"MARSHALL WMA SCRATCH CRSE, SG, TY I",1730,TN,96,166080
"MARSHALL HMA BASE CRSE, SG, TY II",1207,TN,92,111044
"MARSHALL WMA BASE CRSE, SG, TY II",1207,TN,92,111044
"MARSHALL HMA P/L CRSE, SG GRAVEL",65,TN,98,6370
"MARSHALL WMA P/L CRSE, SG",65,TN,110,7150
"MARSHALL SCRATCH CRSE, SG, TY I",1991,TN,94,187154
"MARSHALL WMA SCRATCH CRSE, SG, TY I",1991,TN,106,211046
"MARSHALL HMA SKID PVT, S, TY I",5072,TN,98,497056
"MARSHALL WMA SKID PVT, S, TY I",5072,TN,110,557920
"MARSHALL HMA BASE CRSE, SG, TY I",695,TN,100,69500
"MARSHALL HMA BASE CRSE, SG, TY I",695,TN,105,72975
"MARSHALL HMA BASE CRSE, SG, TY I",695,TN,104,72280
"MARSHALL HMA BASE CRSE, SG, TY I",695,TN,110,76450
"MARSHALL HMA BASE CRSE, SG, TY II",240,TN,105,25200
"MARSHALL HMA BASE CRSE, SG, TY II",240,TN,105,25200
"MARSHALL HMA BASE CRSE, SG, TY II",240,TN,109,26160
