Item Description,Quantity,Unit,Unit Price,Extension
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10206,T,71.41,728810.46
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10206,T,71.75,732280.5
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10206,T,68.15,695538.9
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10206,T,76,775656
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10206,T,75.89,774533.34
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10206,T,76,775656
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10206,T,81.8,834850.8
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10206,T,80,816480
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,10206,T,77,785862
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,2492,T,74.86,186551.12
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,2492,T,75.95,189267.4
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,2492,T,81.65,203471.8
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,2492,T,79.75,198737
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,2492,T,83.56,208231.52
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,2492,T,77,191884
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,2492,T,84.14,209676.88
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,2492,T,90,224280
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,2492,T,83,206836
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,2492,T,85,211820
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,14886,T,65.19,970418.34
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,14886,T,70.65,1051695.9
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,14886,T,76.55,1139523.3
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,14886,T,77.55,1154409.3
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,14886,T,81.01,1205914.86
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,14886,T,75,1116450
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,14886,T,73.59,1095460.74
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,14886,T,85,1265310
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,14886,T,77.25,1149943.5
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,14886,T,77,1146222
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,3733,T,65.32,243839.56
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,3733,T,69.2,258323.6
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,3733,T,75.95,283521.35
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,3733,T,76,283708
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,3733,T,80.69,301215.77
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,3733,T,76,283708
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,3733,T,69.55,259630.15
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,3733,T,80,298640
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,3733,T,75.2,280721.6
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,3733,T,75,279975
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,14953,T,108.83,1627334.99
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,14953,T,101.5,1517729.5
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,14953,T,109,1629877
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,14953,T,111.1,1661278.3
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,14953,T,106.5,1592494.5
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,14953,T,100,1495300
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,14953,T,108.06,1615821.18
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,14953,T,120,1794360
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,14953,T,110.25,1648568.25
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,14953,T,120,1794360
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,497,T,110,54670
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,497,T,100,49700
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,497,T,130,64610
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,497,T,90,44730
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,497,T,100,49700
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,497,T,100,49700
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,497,T,94,46718
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1791,T,113,202383
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1791,T,167,299097
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1791,T,158,282978
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1791,T,160,286560
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1791,T,175,313425
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,55476,T,83,4604508
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,55476,T,78,4327128
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,55476,T,91,5048316
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,55476,T,88,4881888
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,55476,T,97,5381172
HOT MIX ASPHALT 25 M 64 BASE COURSE,164123,T,70.4,11554259.2
HOT MIX ASPHALT 25 M 64 BASE COURSE,164123,T,70.5,11570671.5
HOT MIX ASPHALT 25 M 64 BASE COURSE,164123,T,75,12309225
HOT MIX ASPHALT 25 M 64 BASE COURSE,164123,T,72,11816856
HOT MIX ASPHALT 25 M 64 BASE COURSE,164123,T,87,14278701
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,41583,T,111,4615713
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,41583,T,105,4366215
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,41583,T,126,5239458
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,41583,T,122,5073126
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,41583,T,130,5405790
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,400,T,100,40000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,400,T,120,48000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,400,T,90,36000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,400,T,80,32000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,400,T,100,40000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,400,T,105,42000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,400,T,103,41200
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,400,T,100,40000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,400,T,100,40000
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,400,T,105,42000
HOT MIX ASPHALT 12.5 H 76 SURFACE COURSE,10500,T,72,756000
HOT MIX ASPHALT 12.5 H 76 SURFACE COURSE,10500,T,70,735000
HOT MIX ASPHALT 12.5 H 76 SURFACE COURSE,10500,T,85,892500
HOT MIX ASPHALT 12.5 H 76 SURFACE COURSE,10500,T,90,945000
HOT MIX ASPHALT 12.5 H 76 SURFACE COURSE,10500,T,120,1260000
HOT MIX ASPHALT 12.5 H 76 SURFACE COURSE,10500,T,105,1102500
HOT MIX ASPHALT 12.5 H 76 SURFACE COURSE,10500,T,90,945000
HOT MIX ASPHALT 12.5 H 76 SURFACE COURSE,10500,T,90,945000
HOT MIX ASPHALT 12.5 H 76 SURFACE COURSE,10500,T,109,1144500
HOT MIX ASPHALT 19 H 76 INTERMEDIATE COURSE,11500,T,75,862500
HOT MIX ASPHALT 19 H 76 INTERMEDIATE COURSE,11500,T,65,747500
HOT MIX ASPHALT 19 H 76 INTERMEDIATE COURSE,11500,T,89,1023500
HOT MIX ASPHALT 19 H 76 INTERMEDIATE COURSE,11500,T,80,920000
HOT MIX ASPHALT 19 H 76 INTERMEDIATE COURSE,11500,T,80,920000
HOT MIX ASPHALT 19 H 76 INTERMEDIATE COURSE,11500,T,112,1288000
HOT MIX ASPHALT 19 H 76 INTERMEDIATE COURSE,11500,T,105,1207500
HOT MIX ASPHALT 19 H 76 INTERMEDIATE COURSE,11500,T,90,1035000
HOT MIX ASPHALT 19 H 76 INTERMEDIATE COURSE,11500,T,95,1092500
HOT MIX ASPHALT 19 H 76 INTERMEDIATE COURSE,11500,T,103,1184500
HOT MIX ASPHALT 25 M 64 BASE COURSE,9500,T,75,712500
HOT MIX ASPHALT 25 M 64 BASE COURSE,9500,T,60,570000
HOT MIX ASPHALT 25 M 64 BASE COURSE,9500,T,84,798000
HOT MIX ASPHALT 25 M 64 BASE COURSE,9500,T,96,912000
HOT MIX ASPHALT 25 M 64 BASE COURSE,9500,T,77,731500
HOT MIX ASPHALT 25 M 64 BASE COURSE,9500,T,105,997500
HOT MIX ASPHALT 25 M 64 BASE COURSE,9500,T,95,902500
HOT MIX ASPHALT 25 M 64 BASE COURSE,9500,T,92,874000
HOT MIX ASPHALT 25 M 64 BASE COURSE,9500,T,90,855000
HOT MIX ASPHALT 25 M 64 BASE COURSE,9500,T,97,921500
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,4727,T,63,297801
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,4727,T,80,378160
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,4727,T,86.97,411107.19
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,4727,T,78.25,369887.75
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,4727,T,90,425430
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,4727,T,88,415976
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,4727,T,87.41,413187.07
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,3902,T,63,245826
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,3902,T,80,312160
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,3902,T,86.84,338849.68
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,3902,T,87,339474
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,3902,T,90,351180
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,3902,T,82,319964
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,3902,T,87.41,341073.82
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,24207,T,63,1525041
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,24207,T,80,1936560
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,24207,T,74,1791318
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,24207,T,70.75,1712645.25
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,24207,T,89,2154423
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,24207,T,80,1936560
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,24207,T,86.85,2102377.95
HOT MIX ASPHALT 19 M 64 BASE COURSE,32606,T,63,2054178
HOT MIX ASPHALT 19 M 64 BASE COURSE,32606,T,80,2608480
HOT MIX ASPHALT 19 M 64 BASE COURSE,32606,T,74.51,2429473.06
HOT MIX ASPHALT 19 M 64 BASE COURSE,32606,T,73.25,2388389.5
HOT MIX ASPHALT 19 M 64 BASE COURSE,32606,T,88,2869328
HOT MIX ASPHALT 19 M 64 BASE COURSE,32606,T,77,2510662
HOT MIX ASPHALT 19 M 64 BASE COURSE,32606,T,79.56,2594133.36
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,15300,T,100,1530000
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,15300,T,115,1759500
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,15300,T,109.64,1677492
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,15300,T,110,1683000
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,15300,T,120,1836000
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,15300,T,125,1912500
STONE MATRIX ASPHALT 9.5 MM SURFACE COURSE,15300,T,117.67,1800351
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,31004,T,80,2480320
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,31004,T,76.95,2385757.8
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,31004,T,79,2449316
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,31004,T,79.17,2454586.68
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,7426,T,73,542098
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,7426,T,76.95,571430.7
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,7426,T,73,542098
HOT MIX ASPHALT 9.5 M 64 INTERMEDIATE COURSE,7426,T,74.07,550043.82
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,25287,T,72,1820664
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,25287,T,76.95,1945834.65
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,25287,T,75,1896525
HOT MIX ASPHALT 12.5 M 64 INTERMEDIATE COURSE,25287,T,70.39,1779951.93
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8,T,165,1320
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8,T,110,880
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8,T,500,4000
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,8,T,79.17,633.36
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,7,T,100,700
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,7,T,110,770
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,7,T,550,3850
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,7,T,79.17,554.19
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,55,T,110,6050
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,55,T,110,6050
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,55,T,117,6435
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,55,T,79.17,4354.35
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,28,T,110,3080
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,28,T,110,3080
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,28,T,115,3220
HOT MIX ASPHALT 9.5 M 64 SURFACE COURSE,28,T,79.17,2216.76
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,85,159460
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,100,187600
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,90,168840
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,104,195104
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,92,172592
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,105,196980
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,100,187600
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,111.23,208667.48
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,107.5,201670
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,95,178220
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,115,215740
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,110,206360
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,85,159460
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1876,T,93,174468
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,76,25916
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,90,30690
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,85,28985
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,93,31713
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,92,31372
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,105,35805
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,90,30690
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,117.09,39927.69
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,96,32736
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,90,30690
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,84,28644
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,110,37510
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,75,25575
HOT MIX ASPHALT 19 M 76 INTERMEDIATE COURSE,341,T,95,32395
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,76,149340
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,88,172920
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,80,157200
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,91,178815
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,72,141480
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,95,186675
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,90,176850
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,87.93,172782.45
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,94.5,185692.5
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,90,176850
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,75,147375
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,110,216150
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,70,137550
HOT MIX ASPHALT 19 M 64 BASE COURSE,1965,T,80.75,158673.75
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,9738,T,75,730350
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,9738,T,80,779040
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,9738,T,77,749826
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,9738,T,75.75,737653.5
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,9738,T,83,808254
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,9738,T,75,730350
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,9738,T,81,788778
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,9738,T,80.28,781766.64
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,10719,T,73,782487
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,10719,T,78,836082
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,10719,T,74.5,798565.5
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,10719,T,75.75,811964.25
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,10719,T,81,868239
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,10719,T,81.36,872097.84
HOT MIX ASPHALT 25 M 64 BASE COURSE,15421,T,69,1064049
HOT MIX ASPHALT 25 M 64 BASE COURSE,15421,T,74,1141154
HOT MIX ASPHALT 25 M 64 BASE COURSE,15421,T,68.35,1054025.35
HOT MIX ASPHALT 25 M 64 BASE COURSE,15421,T,66.5,1025496.5
HOT MIX ASPHALT 25 M 64 BASE COURSE,15421,T,77,1187417
HOT MIX ASPHALT 25 M 64 BASE COURSE,15421,T,72,1110312
HOT MIX ASPHALT 25 M 64 BASE COURSE,15421,T,76,1171996
HOT MIX ASPHALT 25 M 64 BASE COURSE,15421,T,73.58,1134677.18
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,99.75,167480.25
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,72,120888
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,93.1,156314.9
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,77,129283
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,89,149431
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,98,164542
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,100,167900
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,75,125925
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,90,151110
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,91.58,153762.82
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,72,120888
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,85,142715
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1679,T,80,134320
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,92.4,301963.2
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,70,228760
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,79.8,260786.4
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,70,228760
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,80,261440
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,84,274512
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,90,294120
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,69,225492
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,88,287584
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,85.71,280100.28
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,70,228760
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,80,261440
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,3268,T,75,245100
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,87.15,248726.1
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,70,199780
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,79.8,227749.2
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,71,202634
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,76,216904
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,83,236882
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,90,256860
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,70,199780
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,86,245444
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,84.54,241277.16
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,70,199780
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,80,228320
HOT MIX ASPHALT 25 M 64 BASE COURSE,2854,T,75,214050
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,90.47,84137.1
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,77,71610
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,83,77190
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,92,85560
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,90,83700
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,98,91140
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,82,76260
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,100.35,93325.5
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,83,77190
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,87,80910
HOT MIX ASPHALT 12.5 M 64 SURFACE COURSE,930,T,126,117180
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,95.7,24882
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,81,21060
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,88,22880
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,80,20800
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,92,23920
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,90,23400
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,95,24700
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,82,21320
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,100.35,26091
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,87,22620
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,90,23400
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,260,T,150,39000
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,95.7,41151
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,81,34830
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,88,37840
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,85,36550
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,92,39560
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,90,38700
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,95,40850
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,82,35260
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,100.35,43150.5
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,87,37410
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,90,38700
HOT MIX ASPHALT 19 M 64 BASE COURSE,430,T,132,56760
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1035,T,103,106605
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1035,T,105,108675
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1035,T,90,93150
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1035,T,117.13,121229.55
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1035,T,90,93150
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1035,T,102,105570
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1035,T,145,150075
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1035,T,125,129375
HOT MIX ASPHALT 12.5 M 76 SURFACE COURSE,1035,T,100,103500
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,356,T,95,33820
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,356,T,115,40940
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,356,T,85,30260
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,356,T,156.17,55596.52
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,356,T,90,32040
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,356,T,97,34532
HOT MIX ASPHALT 19 M 64 INTERMEDIATE COURSE,356,T,190,67640
