Item Description,Quantity,Unit,Unit Price,Extension
CL3 ASPH BASE 1.00D PG64-22,9972,TON,59.15,589843.8
CL3 ASPH SURF 0.38D PG64-22,1322,TON,74,97828
CL3 ASPH SURF 0.38D PG64-22,1322,TON,70,92540
CL3 ASPH SURF 0.38D PG64-22,1322,TON,85,112370
CL3 ASPH SURF 0.38D PG64-22,1322,TON,83,109726
CL3 ASPH SURF 0.38D PG64-22,1322,TON,70,92540
CL3 ASPH SURF 0.38D PG64-22,1322,TON,70,92540
CL3 ASPH SURF 0.38D PG64-22,1322,TON,70,92540
CL3 ASPH SURF 0.38D PG64-22,1322,TON,82.7,109329.4
CL2 ASPH BASE 1.00D PG64-22,44585,TON,66,2942610
CL2 ASPH BASE 1.00D PG64-22,44585,TON,65.39,2915413.15
CL2 ASPH BASE 1.00D PG64-22,4005,TON,62,248310
CL2 ASPH BASE 1.00D PG64-22,4005,TON,71.95,288159.75
CL2 ASPH BASE 1.00D PG64-22,4005,TON,79,316395
CL2 ASPH BASE 1.00D PG64-22,4005,TON,69.5,278347.5
CL2 ASPH BASE 1.00D PG64-22,4005,TON,62,248310
CL2 ASPH BASE 1.00D PG64-22,4005,TON,62,248310
CL2 ASPH SURF 0.38B PG64-22,681,TON,72,49032
CL2 ASPH SURF 0.38B PG64-22,681,TON,81.4,55433.4
CL2 ASPH SURF 0.38B PG64-22,681,TON,105,71505
CL2 ASPH SURF 0.38B PG64-22,681,TON,80.5,54820.5
CL2 ASPH SURF 0.38B PG64-22,681,TON,72,49032
CL2 ASPH SURF 0.38B PG64-22,681,TON,72,49032
CL2 ASPH BASE 0.75D PG64-22,5432,TON,83.5,453572
CL2 ASPH BASE 0.75D PG64-22,5432,TON,83.5,453572
CL2 ASPH BASE 0.75D PG64-22,5432,TON,83.5,453572
CL2 ASPH BASE 0.75D PG64-22,5432,TON,83.5,453572
CL2 ASPH BASE 0.75D PG64-22,5432,TON,83.5,453572
CL2 ASPH BASE 0.75D PG64-22,5432,TON,87.68,476277.76
CL2 ASPH BASE 0.75D PG64-22,884,TON,86.25,76245
CL2 ASPH BASE 0.75D PG64-22,884,TON,86.25,76245
CL2 ASPH BASE 0.75D PG64-22,884,TON,86.25,76245
CL2 ASPH BASE 0.75D PG64-22,884,TON,86.25,76245
CL2 ASPH BASE 1.00D PG64-22,1544,TON,88.95,137338.8
CL2 ASPH BASE 1.00D PG64-22,1544,TON,88.95,137338.8
CL2 ASPH BASE 1.00D PG64-22,1544,TON,88.95,137338.8
CL2 ASPH BASE 1.00D PG64-22,1544,TON,88.95,137338.8
CL2 ASPH BASE 1.00D PG64-22,1544,TON,93.4,144209.6
CL2 ASPH BASE 1.00D PG64-22,1544,TON,88.95,137338.8
CL2 ASPH BASE 1.00D PG64-22,1544,TON,98,151312
CL3 ASPH BASE 1.00D PG64-22,108,TON,83,8964
CL3 ASPH BASE 1.00D PG64-22,108,TON,107,11556
CL3 ASPH BASE 1.00D PG64-22,108,TON,132.5,14310
CL3 ASPH BASE 1.00D PG64-22,108,TON,140,15120
CL3 ASPH SURF 0.38B PG64-22,21,TON,212,4452
CL3 ASPH SURF 0.38B PG64-22,21,TON,210,4410
CL3 ASPH SURF 0.38B PG64-22,21,TON,175,3675
CL3 ASPH SURF 0.38B PG64-22,21,TON,185,3885
CL2 ASPH BASE 1.00D PG64-22,2100,TON,72,151200
CL2 ASPH BIND 0.50D PG64-22,525,TON,83,43575
CL3 ASPH SURF 0.38A PG64-22,1400,TON,82.5,115500
CL2 ASPH BASE 1.00D PG64-22,700,TON,75,52500
CL2 ASPH BIND 0.50D PG64-22,250,TON,88,22000
CL3 ASPH SURF 0.38A PG64-22,550,TON,89,48950
CL2 ASPH BASE 1.00D PG64-22,1289,TON,87.95,113367.55
CL2 ASPH BASE 1.00D PG64-22,1289,TON,87.95,113367.55
CL2 ASPH BASE 1.00D PG64-22,1289,TON,87.95,113367.55
CL2 ASPH BASE 1.00D PG64-22,1289,TON,87.95,113367.55
CL2 ASPH BASE 1.00D PG64-22,954,TON,73,69642
CL2 ASPH BASE 1.00D PG64-22,954,TON,73,69642
CL2 ASPH BASE 1.00D PG64-22,954,TON,95,90630
CL2 ASPH BASE 1.00D PG64-22,528,TON,88.55,46754.4
CL2 ASPH BASE 1.00D PG64-22,528,TON,88.55,46754.4
CL2 ASPH BASE 1.00D PG64-22,528,TON,88.25,46596
CL2 ASPH BASE 1.00D PG64-22,528,TON,88.55,46754.4
CL2 ASPH BASE 1.00D PG64-22,528,TON,88.55,46754.4
CL2 ASPH BASE 1.00D PG64-22,1711,TON,75,128325
CL2 ASPH BASE 1.00D PG64-22,1711,TON,75,128325
CL2 ASPH BASE 1.00D PG64-22,1711,TON,75,128325
CL3 ASPH BASE 1.00D PG64-22,499,TON,117.5,58632.5
CL3 ASPH BASE 1.00D PG64-22,499,TON,117.5,58632.5
CL3 ASPH BASE 1.00D PG64-22,499,TON,117.5,58632.5
CL3 ASPH BASE 1.00D PG64-22,499,TON,117.5,58632.5
CL3 ASPH SURF 0.38B PG64-22,114,TON,194.75,22201.5
CL3 ASPH SURF 0.38B PG64-22,114,TON,194.75,22201.5
CL3 ASPH SURF 0.38B PG64-22,114,TON,194.75,22201.5
CL3 ASPH SURF 0.38B PG64-22,114,TON,194.75,22201.5
CL3 ASPH BASE 1.50D PG64-22,63542,TON,45.2,2872098.4
CL3 ASPH BASE 1.50D PG64-22,63542,TON,58,3685436
CL3 ASPH BASE 1.50D PG64-22,63542,TON,53,3367726
CL4 ASPH BASE 1.50D PG64-22,50583,TON,45.34,2293433.22
CL4 ASPH BASE 1.50D PG64-22,50583,TON,58,2933814
CL4 ASPH BASE 1.50D PG64-22,50583,TON,56,2832648
CL3 ASPH BASE 1.00D PG64-22   (PERFORATED PIPE INSTALL),2553,TON,44.2,112842.6
CL3 ASPH BASE 1.00D PG64-22   (PERFORATED PIPE INSTALL),2553,TON,80,204240
CL3 ASPH BASE 1.00D PG64-22   (PERFORATED PIPE INSTALL),2553,TON,59,150627
CL3 ASPH BASE 1.00D PG64-22,81994,TON,46.19,3787302.86
CL3 ASPH BASE 1.00D PG64-22,81994,TON,58,4755652
CL3 ASPH BASE 1.00D PG64-22,81994,TON,58,4755652
CL4 ASPH BASE 1.00D PG64-22,57859,TON,46.53,2692179.27
CL4 ASPH BASE 1.00D PG64-22,57859,TON,58,3355822
CL4 ASPH BASE 1.00D PG64-22,57859,TON,58,3355822
CL3 ASPH SURF 0.38D PG64-22,16455,TON,57.74,950111.7
CL3 ASPH SURF 0.38D PG64-22,16455,TON,70,1151850
CL3 ASPH SURF 0.38D PG64-22,16455,TON,68,1118940
CL4 ASPH SURF 0.38A PG76-22,25530,TON,71.2,1817736
CL4 ASPH SURF 0.38A PG76-22,25530,TON,80,2042400
CL4 ASPH SURF 0.38A PG76-22,25530,TON,94,2399820
CL3 ASPH SURF 0.38B PG64-22,1022,TON,68.6,70109.2
CL3 ASPH SURF 0.38B PG64-22,1022,TON,70,71540
CL3 ASPH SURF 0.38B PG64-22,1022,TON,88,89936
CL2 ASPH SURF 0.38D PG64-22(SLAG),3202,TON,67.05,214694.1
CL2 ASPH SURF 0.38D PG64-22(SLAG),3202,TON,90,288180
CL2 ASPH BASE 1.0D PG64-22 SLAG,7255,TON,59.8,433849
CL2 ASPH BASE 1.0D PG64-22 SLAG,7255,TON,87,631185
CL3 ASPH SURF 0.38D PG64-22(SLAG),5611,TON,72.05,404272.55
CL3 ASPH SURF 0.38D PG64-22(SLAG),5611,TON,90,504990
CL3 ASPH BASE 1.00D PG64-22 SLAG,12283,TON,62,761546
CL3 ASPH BASE 1.00D PG64-22 SLAG,12283,TON,87,1068621
CL2 ASPH BASE 1.00D PG64-22,271,TON,140,37940
CL2 ASPH BASE 1.00D PG64-22,271,TON,140,37940
CL2 ASPH BASE 1.00D PG64-22,271,TON,140,37940
CL2 ASPH BASE 1.00D PG64-22,271,TON,140,37940
CL3 ASPH SURF 0.38B PG64-22,5975,TON,64.5,385387.5
CL3 ASPH SURF 0.38B PG64-22,5975,TON,62.5,373437.5
CL3 ASPH SURF 0.38B PG64-22,5975,TON,62.9,375827.5
CL3 ASPH SURF 0.38B PG64-22,5975,TON,64.25,383893.75
CL3 ASPH SURF 0.38B PG64-22,5975,TON,65,388375
CL3 ASPH SURF 0.38B PG64-22,5975,TON,66,394350
CL2 ASPH BASE 1.00D PG64-22,1482,TON,70,103740
CL2 ASPH BASE 1.00D PG64-22,1482,TON,73.5,108927
CL3 ASPH BASE 1.00D PG64-22,7705,TON,70,539350
CL3 ASPH BASE 1.00D PG64-22,7705,TON,73.5,566317.5
CL2 ASPH SURF 0.50D PG64-22,807,TON,80,64560
CL2 ASPH SURF 0.50D PG64-22,807,TON,83.5,67384.5
CL3 ASPH SURF 0.50B PG64-22,1865,TON,80,149200
CL3 ASPH SURF 0.50B PG64-22,1865,TON,83.5,155727.5
CL3 ASPH BASE 1.50D PG64-22,122958,TON,44,5410152
CL3 ASPH BASE 1.50D PG64-22,122958,TON,50.13,6163884.54
CL3 ASPH BASE 1.50D PG64-22,122958,TON,56,6885648
CL2 ASPH BASE 1.00D PG64-22,9937,TON,55,546535
CL2 ASPH BASE 1.00D PG64-22,9937,TON,51.72,513941.64
CL2 ASPH BASE 1.00D PG64-22,9937,TON,59,586283
CL2 ASPH BASE 0.75D PG64-22,2825,TON,55,155375
CL2 ASPH BASE 0.75D PG64-22,2825,TON,55.14,155770.5
CL2 ASPH BASE 0.75D PG64-22,2825,TON,68,192100
CL3 ASPH BIND 0.50D PG76-22,25953,TON,58,1505274
CL3 ASPH BIND 0.50D PG76-22,25953,TON,63.3,1642824.9
CL3 ASPH BIND 0.50D PG76-22,25953,TON,76,1972428
CL3 ASPH SURF 0.38A PG76-22,16184,TON,69,1116696
CL3 ASPH SURF 0.38A PG76-22,16184,TON,67.18,1087241.12
CL3 ASPH SURF 0.38A PG76-22,16184,TON,82,1327088
CL3 ASPH SURF 0.38B PG64-22,6780,TON,62,420360
CL3 ASPH SURF 0.38B PG64-22,6780,TON,61.75,418665
CL3 ASPH SURF 0.38B PG64-22,6780,TON,64.25,435615
CL3 ASPH SURF 0.38B PG64-22,6780,TON,66.8,452904
CL3 ASPH SURF 0.38B PG64-22,6780,TON,67.64,458599.2
CL2 ASPH BASE 1.00D PG64-22,7836,TON,52.82,413897.52
CL2 ASPH BASE 1.00D PG64-22,7836,TON,52.66,412643.76
CL2 ASPH BASE 1.00D PG64-22,7836,TON,48.5,380046
CL2 ASPH BASE 1.00D PG64-22,7836,TON,48.5,380046
CL3 ASPH BASE 1.00D PG64-22,31059,TON,50.05,1554502.95
CL3 ASPH BASE 1.00D PG64-22,31059,TON,52.66,1635566.94
CL3 ASPH BASE 1.00D PG64-22,31059,TON,48.5,1506361.5
CL3 ASPH BASE 1.00D PG64-22,31059,TON,48.5,1506361.5
CL3 ASPH SURF 0.38B PG64-22,4103,TON,63.27,259596.81
CL3 ASPH SURF 0.38B PG64-22,4103,TON,63,258489
CL3 ASPH SURF 0.38B PG64-22,4103,TON,59.75,245154.25
CL3 ASPH SURF 0.38B PG64-22,4103,TON,59.75,245154.25
CL2 ASPH BASE 1.00D PG64-22,7836,TON,54,423144
CL3 ASPH BASE 1.00D PG64-22,21661,TON,51,1104711
CL3 ASPH SURF 0.38B PG64-22,4103,TON,68,279004
CL2 ASPH BASE 0.75D PG64-22,29,TON,79,2291
CL2 ASPH BIND 0.50D PG64-22,2100,TON,82.2,172620
CL2 ASPH BASE 0.75D PG64-22,48,TON,220,10560
CL2 ASPH BASE 0.75D PG64-22,48,TON,325,15600
CL2 ASPH BASE 0.75D PG64-22,48,TON,155,7440
CL2 ASPH BASE 0.75D PG64-22,48,TON,210,10080
CL2 ASPH BASE 0.75D PG64-22,47,TON,93,4371
CL2 ASPH BASE 0.75D PG64-22,47,TON,135,6345
CL2 ASPH BASE 0.75D PG64-22,47,TON,150,7050
CL3 ASPH BASE 1.00D PG64-22,4118,TON,69,284142
CL3 ASPH BASE 1.00D PG64-22,4118,TON,57.11,235178.98
CL3 ASPH BASE 1.00D PG64-22,4118,TON,60,247080
CL3 ASPH BASE 1.00D PG64-22,4118,TON,60,247080
CL3 ASPH BASE 1.00D PG64-22,4118,TON,57.11,235178.98
CL3 ASPH BASE 1.00D PG64-22,4118,TON,57.11,235178.98
CL3 ASPH BASE 1.00D PG64-22,4118,TON,65,267670
CL4 ASPH SURF 0.38A PG76-22,706,TON,240,169440
CL4 ASPH SURF 0.38A PG76-22,706,TON,120,84720
CL4 ASPH SURF 0.38A PG76-22,706,TON,125,88250
CL4 ASPH SURF 0.38A PG76-22,706,TON,120,84720
CL4 ASPH SURF 0.38A PG76-22,706,TON,120,84720
CL4 ASPH SURF 0.38A PG76-22,706,TON,120,84720
CL4 ASPH SURF 0.38A PG76-22,706,TON,105,74130
CL2 ASPH BASE 1.00D PG64-22,1050,TON,78,81900
CL2 ASPH BASE 1.00D PG64-22,1050,TON,85,89250
CL2 ASPH BIND 0.50D PG64-22,175,TON,86.65,15163.75
CL2 ASPH BIND 0.50D PG64-22,175,TON,94.5,16537.5
CL3 ASPH SURF 0.38A PG64-22,625,TON,83.6,52250
CL3 ASPH SURF 0.38A PG64-22,625,TON,88.5,55312.5
CL2 ASPH BASE 1.00D PG64-22,800,TON,72.05,57640
CL2 ASPH BIND 0.50D PG64-22,200,TON,82.55,16510
CL3 ASPH SURF 0.38A PG64-22,400,TON,89.95,35980
CL2 ASPH BASE 1.00D PG64-22,866,TON,96.89,83906.74
CL2 ASPH BASE 1.00D PG64-22,866,TON,73.1,63304.6
CL2 ASPH BASE 1.00D PG64-22,866,TON,76.76,66474.16
CL2 ASPH BASE 1.00D PG64-22,866,TON,73.1,63304.6
CL2 ASPH BASE 1.00D PG64-22,866,TON,73.1,63304.6
CL3 ASPH BASE 1.00D PG64-22,710,TON,54,38340
CL3 ASPH BASE 1.00D PG64-22,710,TON,59.8,42458
CL3 ASPH BASE 1.00D PG64-22,710,TON,60,42600
CL3 ASPH SURF 0.38A PG64-22,4550,TON,68,309400
CL3 ASPH SURF 0.38A PG64-22,4550,TON,64.6,293930
CL3 ASPH SURF 0.38A PG64-22,4550,TON,67,304850
CL2 ASPH BASE 1.00D PG64-22,8,TON,285,2280
CL2 ASPH BASE 1.00D PG64-22,8,TON,150,1200
CL2 ASPH BASE 1.00D PG64-22,8,TON,210,1680
CL2 ASPH BASE 1.00D PG64-22,8,TON,350,2800
CL3 ASPH SURF 0.38B PG64-22,150,TON,178.5,26775
CL3 ASPH SURF 0.38B PG64-22,150,TON,165,24750
CL3 ASPH SURF 0.38B PG64-22,150,TON,165,24750
CL3 ASPH SURF 0.38B PG64-22,150,TON,165,24750
CL2 ASPH BASE 1.00D PG64-22,9323,TON,60.8,566838.4
CL3 ASPH BASE 1.00D PG76-22,24272,TON,68.25,1656564
CL2 ASPH SURF 0.38D PG64-22  REVISED: 10-16-13,8094,TON,71.25,576697.5
CL3 ASPH SURF 0.38A PG76-22   REVISED: 10-16-13,29682,TON,83.75,2485867.5
CL3 ASPH SURF NO.4B PG64-22,5530,TON,79.7,440741
CL3 ASPH SURF 0.38A PG64-22,40,TON,186.8,7472
CL3 ASPH SURF 0.38A PG64-22,40,TON,209.5,8380
CL3 ASPH SURF 0.38A PG64-22,40,TON,200,8000
CL3 ASPH BASE 1.00D PG76-22,445,TON,111.5,49617.5
CL3 ASPH SURF 0.38B PG76-22,150,TON,134.4,20160
CL2 ASPH BASE 1.00D PG64-22,1283,TON,65,83395
CL2 ASPH BASE 1.00D PG64-22,1283,TON,56.35,72297.05
CL2 ASPH BASE 1.00D PG64-22,1283,TON,56.35,72297.05
CL2 ASPH BASE 1.00D PG64-22,1283,TON,56.35,72297.05
CL2 ASPH BASE 1.00D PG64-22,1283,TON,56.35,72297.05
CL2 ASPH BASE 1.00D PG64-22,1283,TON,56.35,72297.05
CL3 ASPH BASE 1.00D PG64-22,6692,TON,61,408212
CL3 ASPH BASE 1.00D PG64-22,6692,TON,56.35,377094.2
CL3 ASPH BASE 1.00D PG64-22,6692,TON,56.35,377094.2
CL3 ASPH BASE 1.00D PG64-22,6692,TON,56.35,377094.2
CL3 ASPH BASE 1.00D PG64-22,6692,TON,56.35,377094.2
CL3 ASPH BASE 1.00D PG64-22,6692,TON,56.35,377094.2
CL3 ASPH SURF 0.38D PG64-22,1087,TON,86,93482
CL3 ASPH SURF 0.38D PG64-22,1087,TON,66.5,72285.5
CL3 ASPH SURF 0.38D PG64-22,1087,TON,66.5,72285.5
CL3 ASPH SURF 0.38D PG64-22,1087,TON,66.5,72285.5
CL3 ASPH SURF 0.38D PG64-22,1087,TON,66.5,72285.5
CL3 ASPH SURF 0.38D PG64-22,1087,TON,66.5,72285.5
CL3 ASPH SURF NO.4B PG64-22,4800,TON,76,364800
CL2 ASPH BASE 0.75D PG64-22,100,TON,115,11500
CL2 ASPH BASE 0.75D PG64-22,100,TON,115,11500
CL2 ASPH BASE 0.75D PG64-22,100,TON,115,11500
CL2 ASPH BASE 0.75D PG64-22,100,TON,135,13500
CL3 ASPH SURF NO.4B PG64-22,2466,TON,73.9,182237.4
CL2 ASPH BASE 1.00D PG64-22,80,TON,88,7040
CL3 ASPH SURF 0.38D PG64-22,520,TON,90.2,46904
CL3 ASPH BASE 0.75D PG64-22  (EDGE DRAIN TRENCH CAP),1249,TON,70,87430
CL3 ASPH BASE 0.75D PG64-22  (EDGE DRAIN TRENCH CAP),1249,TON,82.1,102542.9
CL3 ASPH SURF 0.38D PG64-22,4622,TON,75,346650
CL3 ASPH SURF 0.38D PG64-22,4622,TON,82.1,379466.2
CL4 ASPH SURF 0.38A PG76-22,15400,TON,88,1355200
CL4 ASPH SURF 0.38A PG76-22,15400,TON,91.8,1413720
CL2 ASPH BASE 0.75D PG64-22,1168,TON,80,93440
CL2 ASPH BASE 0.75D PG64-22,1168,TON,80,93440
CL2 ASPH BASE 0.75D PG64-22,1168,TON,80,93440
CL2 ASPH BASE 0.75D PG64-22,1168,TON,80,93440
CL2 ASPH BASE 0.75D PG64-22,1742,TON,70,121940
CL2 ASPH BASE 0.75D PG64-22,1742,TON,62.75,109310.5
CL2 ASPH BASE 0.75D PG64-22,1742,TON,62.75,109310.5
CL2 ASPH BASE 0.75D PG64-22,1742,TON,62.75,109310.5
CL2 ASPH BASE 0.75D PG64-22,1742,TON,68.53,119379.26
CL2 ASPH BASE 0.75D PG64-22,1742,TON,62.75,109310.5
CL2 ASPH BASE 1.50D PG64-22,219,TON,136.2,29827.8
CL2 ASPH BASE 1.50D PG64-22,219,TON,136.2,29827.8
CL2 ASPH BASE 1.50D PG64-22,219,TON,136.2,29827.8
CL2 ASPH BASE 1.50D PG64-22,219,TON,136.2,29827.8
CL2 ASPH BASE 1.50D PG64-22,219,TON,136.2,29827.8
CL2 ASPH BASE 0.75D PG64-22,1292,TON,99.5,128554
CL2 ASPH BASE 0.75D PG64-22,1292,TON,99.5,128554
CL2 ASPH BASE 0.75D PG64-22,1292,TON,99.5,128554
CL3 ASPH BASE 1.00D PG64-22,10232,TON,45,460440
CL3 ASPH BASE 1.00D PG64-22,10232,TON,50,511600
CL3 ASPH BASE 1.00D PG64-22,10232,TON,50,511600
CL3 ASPH BASE 1.00D PG64-22,10232,TON,58,593456
CL3 ASPH BASE 1.00D PG64-22 (EDGE DRAIN CAP),2399,TON,56,134344
CL3 ASPH BASE 1.00D PG64-22 (EDGE DRAIN CAP),2399,TON,60,143940
CL3 ASPH BASE 1.00D PG64-22 (EDGE DRAIN CAP),2399,TON,56,134344
CL3 ASPH BASE 1.00D PG64-22 (EDGE DRAIN CAP),2399,TON,75,179925
CL4 ASPH BASE 1.00D PG64-22,31707,TON,47,1490229
CL4 ASPH BASE 1.00D PG64-22,31707,TON,52,1648764
CL4 ASPH BASE 1.00D PG64-22,31707,TON,50,1585350
CL4 ASPH BASE 1.00D PG64-22,31707,TON,61,1934127
CL3 ASPH BIND 0.50D PG64-22,7967,TON,51,406317
CL3 ASPH BIND 0.50D PG64-22,7967,TON,61.25,487978.75
CL3 ASPH BIND 0.50D PG64-22,7967,TON,63,501921
CL3 ASPH BIND 0.50D PG64-22,7967,TON,68,541756
CL3 ASPH SURF 0.38D PG64-22,4354,TON,54,235116
CL3 ASPH SURF 0.38D PG64-22,4354,TON,62.25,271036.5
CL3 ASPH SURF 0.38D PG64-22,4354,TON,61,265594
CL3 ASPH SURF 0.38D PG64-22,4354,TON,72,313488
CL4 ASPH SURF 0.38A PG76-22,12336,TON,66,814176
CL4 ASPH SURF 0.38A PG76-22,12336,TON,82,1011552
CL4 ASPH SURF 0.38A PG76-22,12336,TON,74,912864
CL4 ASPH SURF 0.38A PG76-22,12336,TON,86,1060896
CL2 ASPH BASE 1.00D PG64-22,41431,TON,63.9,2647440.9
CL2 ASPH BASE 1.00D PG64-22,41431,TON,63.9,2647440.9
CL2 ASPH BASE 1.00D PG64-22,41431,TON,63.9,2647440.9
CL2 ASPH BASE 1.00D PG64-22,41431,TON,63.9,2647440.9
CL2 ASPH BASE 0.75D PG64-22,3171,TON,66.7,211505.7
CL2 ASPH BASE 0.75D PG64-22,3171,TON,66.7,211505.7
CL2 ASPH BASE 0.75D PG64-22,3171,TON,66.7,211505.7
CL2 ASPH BASE 0.75D PG64-22,3171,TON,66.7,211505.7
CL2 ASPH BASE 0.75D PG64-22,425,TON,78.25,33256.25
CL2 ASPH BASE 0.75D PG64-22,4516,TON,82,370312
CL2 ASPH BASE 0.75D PG64-22,4516,TON,82,370312
CL2 ASPH BASE 0.75D PG64-22,4516,TON,82,370312
CL2 ASPH BASE 0.75D PG64-22,4516,TON,82,370312
CL2 ASPH BASE 0.75D PG64-22,4516,TON,82,370312
CL2 ASPH BASE 0.75D PG64-22,4516,TON,82,370312
CL2 ASPH BASE 0.75D PG64-22,4516,TON,89.38,403640.08
CL2 ASPH BASE 0.75D PG64-22,4516,TON,82,370312
CL2 ASPH BASE 0.75D PG64-22,4516,TON,82,370312
CL2 ASPH BASE 0.75D PG64-22,4516,TON,82,370312
CL3 ASPH SURF 0.50A PG64-22,330,TON,90,29700
CL3 ASPH SURF 0.50A PG64-22,330,TON,125,41250
CL3 ASPH SURF 0.50A PG64-22,330,TON,125,41250
CL3 ASPH SURF 0.50A PG64-22,330,TON,150,49500
CL3 ASPH SURF 0.50B PG76-22,215,TON,129.26,27790.9
CL2 ASPH BASE 1.00D PG64-22,20,TON,200,4000
CL2 ASPH SURF 0.5B PG64-22,315,TON,88,27720
CL3 ASPH BASE 1.00D PG64-22,13140,TON,69.45,912573
CL3 ASPH BASE 1.00D PG64-22,13140,TON,58,762120
CL2 ASPH BASE 0.75D PG64-22,1689,TON,71.2,120256.8
CL2 ASPH BASE 0.75D PG64-22,1689,TON,78,131742
CL3 ASPH SURF 0.38B PG64-22,1923,TON,83.75,161051.25
CL3 ASPH SURF 0.38B PG64-22,1923,TON,80,153840
CL2 ASPH BASE 0.75D PG64-22,482,TON,150,72300
CL2 ASPH BASE 1.00D PG64-22,6945,TON,62,430590
CL2 ASPH BASE 1.00D PG64-22,6945,TON,70.5,489622.5
CL3 ASPH BASE 1.00D PG64-22,47130,TON,62,2922060
CL3 ASPH BASE 1.00D PG64-22,47130,TON,70.5,3322665
CL2 ASPH SURF 0.50D PG64-22,3155,TON,75,236625
CL2 ASPH SURF 0.50D PG64-22,3155,TON,82.5,260287.5
CL3 ASPH SURF 0.50B PG64-22,9160,TON,75,687000
CL3 ASPH SURF 0.50B PG64-22,9160,TON,82.5,755700
CL3 ASPH SURF 0.38D PG64-22,75,TON,120,9000
CL3 ASPH SURF 0.38D PG64-22,75,TON,150,11250
CL3 ASPH SURF 0.38D PG64-22,75,TON,140,10500
CL2 ASPH BASE 0.75D PG64-22,29,TON,83.5,2421.5
CL3 ASPH SURF 0.38B PG64-22,500,TON,83.1,41550
CL3 ASPH BASE 1.00D PG64-22,618,TON,79.55,49161.9
CL3 ASPH SURF 0.50B PG64-22,496,TON,88.45,43871.2
CL2 ASPH BASE 1.00D PG64-22 REVISED: 6-6-13,651,TON,75,48825
CL2 ASPH BASE 1.00D PG64-22 REVISED: 6-6-13,651,TON,80,52080
CL2 ASPH BASE 1.00D PG64-22 REVISED: 6-6-13,651,TON,75,48825
CL3 ASPH BASE 1.00D PG64-22,1006,TON,75,75450
CL3 ASPH BASE 1.00D PG64-22,1006,TON,80,80480
CL3 ASPH BASE 1.00D PG64-22,1006,TON,75,75450
CL3 ASPH BASE 1.00D PG76-22,917,TON,90,82530
CL3 ASPH BASE 1.00D PG76-22,917,TON,80,73360
CL3 ASPH BASE 1.00D PG76-22,917,TON,90,82530
CL2 ASPH SURF 0.50D PG64-22,274,TON,90,24660
CL2 ASPH SURF 0.50D PG64-22,274,TON,86,23564
CL2 ASPH SURF 0.50D PG64-22,274,TON,90,24660
CL3 ASPH SURF 0.50B PG76-22,389,TON,100,38900
CL3 ASPH SURF 0.50B PG76-22,389,TON,95,36955
CL3 ASPH SURF 0.50B PG76-22,389,TON,100,38900
CL2 ASPH BASE 0.75D PG64-22,40883,TON,68,2780044
CL2 ASPH SURF 0.38D PG64-22(SLAG) (ADDED 5-30-13),19155,TON,71.75,1374371.25
CL2 ASPH BASE 0.75D PG64-22-SLAG (ADDED: 5-30-13),37915,TON,49.2,1865418
CL2 ASPH BASE 1.00D PG64-22,4450,TON,70,311500
CL2 ASPH BASE 1.00D PG64-22,4450,TON,82,364900
CL3 ASPH BASE 1.00D PG64-22  REVISED: 6-12-13,41248,TON,52,2144896
CL3 ASPH BASE 1.00D PG64-22  REVISED: 6-12-13,41248,TON,61.95,2555313.6
CL3 ASPH SURF 0.50A PG64-22  REVISED: 6-12-13,5594,TON,64.17,358966.98
CL3 ASPH SURF 0.50A PG64-22  REVISED: 6-12-13,5594,TON,69.6,389342.4
CL3 ASPH SURF 0.38D PG64-22,165,TON,75.72,12493.8
CL3 ASPH SURF 0.38D PG64-22,165,TON,144.25,23801.25
CL2 ASPH BASE 0.75D PG64-22,231,TON,104.5,24139.5
CL2 ASPH BASE 0.75D PG64-22,231,TON,95,21945
CL2 ASPH BASE 0.75D PG64-22,231,TON,95,21945
CL2 ASPH BASE 0.75D PG64-22,231,TON,95,21945
CL2 ASPH BASE 0.75D PG64-22,231,TON,115,26565
CL2 ASPH BASE 0.75D PG64-22,70,TON,100,7000
CL2 ASPH BASE 0.75D PG64-22,70,TON,100,7000
CL2 ASPH BASE 1.00D PG64-22,11836,TON,58.6,693589.6
CL3 ASPH BASE 1.00D PG64-22,25491,TON,58.45,1489948.95
CL2 ASPH SURF 0.50D PG64-22,6393,TON,69.7,445592.1
CL3 ASPH SURF 0.50B PG64-22,4885,TON,74.3,362955.5
CL3 ASPH SURF 0.38B PG76-22,60,TON,133,7980
CL3 ASPH SURF 0.38B PG76-22,60,TON,127.63,7657.8
CL3 ASPH SURF 0.38B PG76-22,60,TON,139,8340
CL3 ASPH SURF 0.38B PG76-22,60,TON,127,7620
CL3 ASPH SURF 0.38B PG76-22,60,TON,127,7620
CL4 ASPH SURF 0.38A PG76-22,70,TON,185,12950
CL4 ASPH SURF 0.38A PG76-22,70,TON,255,17850
CL4 ASPH SURF 0.38A PG76-22,70,TON,130,9100
CL4 ASPH SURF 0.38A PG76-22,70,TON,175,12250
CL4 ASPH SURF 0.38A PG76-22,70,TON,500,35000
CL4 ASPH SURF 0.50A PG76-22,1050,TON,108.25,113662.5
CL3 ASPH SURF 0.38A PG64-22,3775,TON,61.35,231596.25
CL3 ASPH SURF 0.38A PG64-22,3775,TON,61.92,233748
CL3 ASPH SURF 0.38A PG64-22,3775,TON,66,249150
